case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-02-0029,CSE-02,2024-12-24T04:54:54.248282,2024-12-24T05:21:16.739576,SCADA telemetry alarm ALT-CSE-02-00433 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-00433""]"
CAS-CSE-02-0030,CSE-02,2024-11-05T05:01:09.379845,2024-11-05T05:34:43.177022,SCADA telemetry alarm ALT-CSE-02-00440 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-00440""]"
CAS-CSE-02-0031,CSE-02,2024-11-26T14:58:23.986121,2024-11-26T15:52:21.038764,SCADA telemetry alarm ALT-CSE-02-00469 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00469""]"
CAS-CSE-02-0032,CSE-02,2024-12-04T12:14:08.566799,2024-12-04T13:12:08.721847,SCADA telemetry alarm ALT-CSE-02-00508 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00508""]"
CAS-CSE-02-0033,CSE-02,2024-12-12T03:30:52.870008,2024-12-12T04:16:37.553076,SCADA telemetry alarm ALT-CSE-02-00546 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-00546""]"
CAS-CSE-02-0034,CSE-02,2024-11-01T01:20:45.618169,2024-11-01T02:07:16.920221,SCADA telemetry alarm ALT-CSE-02-00550 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00550""]"
CAS-CSE-02-0035,CSE-02,2024-12-12T17:39:05.499174,2024-12-12T18:37:50.147955,SCADA telemetry alarm ALT-CSE-02-00575 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00575""]"
CAS-CSE-02-0036,CSE-02,2024-12-07T02:32:25.329864,2024-12-07T03:46:23.380840,SCADA telemetry alarm ALT-CSE-02-00580 analyzed against transmission substation load profile.,OT-ENG-3,True,Resolved,"[""ALT-CSE-02-00580""]"
CAS-CSE-02-0037,CSE-02,2024-11-16T19:24:02.639923,2024-11-16T20:28:31.960235,SCADA telemetry alarm ALT-CSE-02-00581 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00581""]"
CAS-CSE-02-0038,CSE-02,2024-10-30T11:24:23.709199,2024-10-30T12:14:34.126931,SCADA telemetry alarm ALT-CSE-02-00608 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-00608""]"
CAS-CSE-02-0039,CSE-02,2024-10-05T09:12:36.425796,2024-10-05T10:11:43.555279,SCADA telemetry alarm ALT-CSE-02-00677 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-00677""]"
CAS-CSE-02-0040,CSE-02,2024-11-15T17:34:37.950827,2024-11-15T18:35:20.696466,SCADA telemetry alarm ALT-CSE-02-00689 analyzed against transmission substation load profile.,OT-ENG-3,True,Resolved,"[""ALT-CSE-02-00689""]"
CAS-CSE-02-0041,CSE-02,2024-12-24T08:25:51.187028,2024-12-24T08:58:53.867340,SCADA telemetry alarm ALT-CSE-02-00716 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-00716""]"
CAS-CSE-02-0042,CSE-02,2024-12-03T10:07:10.653264,2024-12-03T11:09:35.016830,SCADA telemetry alarm ALT-CSE-02-00735 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00735""]"
CAS-CSE-02-0043,CSE-02,2024-12-08T19:59:49.108385,2024-12-08T20:17:44.428978,SCADA telemetry alarm ALT-CSE-02-00779 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-00779""]"
CAS-CSE-02-0044,CSE-02,2024-12-05T21:57:06.294755,2024-12-05T22:57:56.020871,SCADA telemetry alarm ALT-CSE-02-00785 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-00785""]"
CAS-CSE-02-0045,CSE-02,2024-11-28T13:59:07.821532,2024-11-28T14:31:47.709510,SCADA telemetry alarm ALT-CSE-02-00819 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-00819""]"
CAS-CSE-02-0046,CSE-02,2024-10-12T01:30:07.698590,2024-10-12T02:21:10.707576,SCADA telemetry alarm ALT-CSE-02-00948 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-00948""]"
CAS-CSE-02-0047,CSE-02,2024-11-15T05:23:27.482896,2024-11-15T06:09:47.747210,SCADA telemetry alarm ALT-CSE-02-01036 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01036""]"
CAS-CSE-02-0048,CSE-02,2024-11-03T07:47:32.186825,2024-11-03T08:31:02.050905,SCADA telemetry alarm ALT-CSE-02-01053 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01053""]"
CAS-CSE-02-0049,CSE-02,2024-11-18T04:48:29.638118,2024-11-18T05:22:27.513307,SCADA telemetry alarm ALT-CSE-02-01055 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01055""]"
CAS-CSE-02-0050,CSE-02,2024-12-25T00:31:12.298582,2024-12-25T01:17:52.344133,SCADA telemetry alarm ALT-CSE-02-01057 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01057""]"
CAS-CSE-02-0051,CSE-02,2024-11-01T16:26:11.111866,2024-11-01T17:11:34.632593,SCADA telemetry alarm ALT-CSE-02-01145 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01145""]"
CAS-CSE-02-0052,CSE-02,2024-11-24T10:50:56.859905,2024-11-24T11:24:38.344436,SCADA telemetry alarm ALT-CSE-02-01199 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-01199""]"
CAS-CSE-02-0053,CSE-02,2024-10-17T09:57:25.038872,2024-10-17T11:09:54.531280,SCADA telemetry alarm ALT-CSE-02-01215 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-01215""]"
CAS-CSE-02-0054,CSE-02,2024-11-03T12:59:45.669953,2024-11-03T13:44:44.414871,SCADA telemetry alarm ALT-CSE-02-01242 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01242""]"
CAS-CSE-02-0055,CSE-02,2024-12-24T01:23:21.609654,2024-12-24T02:30:06.063728,SCADA telemetry alarm ALT-CSE-02-01246 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01246""]"
CAS-CSE-02-0056,CSE-02,2024-11-03T02:39:11.735555,2024-11-03T02:57:31.571951,SCADA telemetry alarm ALT-CSE-02-01254 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01254""]"
CAS-CSE-02-0057,CSE-02,2024-10-26T02:48:14.335385,2024-10-26T03:42:42.198690,SCADA telemetry alarm ALT-CSE-02-01272 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01272""]"
CAS-CSE-02-0058,CSE-02,2024-10-16T11:14:26.072330,2024-10-16T12:06:55.725941,SCADA telemetry alarm ALT-CSE-02-01291 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01291""]"
CAS-CSE-02-0059,CSE-02,2024-12-09T12:50:28.181286,2024-12-09T13:26:13.176668,SCADA telemetry alarm ALT-CSE-02-01363 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01363""]"
CAS-CSE-02-0060,CSE-02,2024-11-19T01:12:55.395479,2024-11-19T02:24:55.301337,SCADA telemetry alarm ALT-CSE-02-01367 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-01367""]"
CAS-CSE-02-0061,CSE-02,2024-10-22T16:31:20.323881,2024-10-22T17:27:31.491250,SCADA telemetry alarm ALT-CSE-02-01377 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01377""]"
CAS-CSE-02-0062,CSE-02,2024-12-01T00:29:12.559245,2024-12-01T01:04:01.414961,SCADA telemetry alarm ALT-CSE-02-01463 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01463""]"
CAS-CSE-02-0063,CSE-02,2024-12-20T23:04:10.424174,2024-12-20T23:15:23.565759,SCADA telemetry alarm ALT-CSE-02-01466 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01466""]"
CAS-CSE-02-0064,CSE-02,2024-11-21T11:54:01.706369,2024-11-21T13:04:18.267167,SCADA telemetry alarm ALT-CSE-02-01477 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01477""]"
CAS-CSE-02-0065,CSE-02,2024-11-04T14:31:02.297477,2024-11-04T15:28:22.572203,SCADA telemetry alarm ALT-CSE-02-01493 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01493""]"
CAS-CSE-02-0066,CSE-02,2024-10-15T12:05:22.603365,2024-10-15T12:55:44.551314,SCADA telemetry alarm ALT-CSE-02-01508 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01508""]"
CAS-CSE-02-0067,CSE-02,2024-11-12T07:51:26.240810,2024-11-12T08:45:07.110953,SCADA telemetry alarm ALT-CSE-02-01522 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01522""]"
CAS-CSE-02-0068,CSE-02,2024-10-26T09:59:05.657623,2024-10-26T10:46:01.967969,SCADA telemetry alarm ALT-CSE-02-01626 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01626""]"
CAS-CSE-02-0069,CSE-02,2024-10-21T16:33:03.224761,2024-10-21T17:46:27.032294,SCADA telemetry alarm ALT-CSE-02-01671 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01671""]"
CAS-CSE-02-0070,CSE-02,2024-11-06T14:29:19.477635,2024-11-06T15:09:44.136711,SCADA telemetry alarm ALT-CSE-02-01673 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-01673""]"
CAS-CSE-02-0071,CSE-02,2024-11-10T16:12:28.110903,2024-11-10T16:45:50.060448,SCADA telemetry alarm ALT-CSE-02-01677 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01677""]"
CAS-CSE-02-0072,CSE-02,2024-11-10T22:51:16.553861,2024-11-10T23:41:03.939831,SCADA telemetry alarm ALT-CSE-02-01715 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01715""]"
CAS-CSE-02-0073,CSE-02,2024-12-09T13:44:27.630862,2024-12-09T14:41:43.541560,SCADA telemetry alarm ALT-CSE-02-01738 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01738""]"
CAS-CSE-02-0074,CSE-02,2024-11-01T13:13:33.750664,2024-11-01T14:02:29.825500,SCADA telemetry alarm ALT-CSE-02-01799 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-01799""]"
CAS-CSE-02-0075,CSE-02,2024-12-21T10:49:44.991387,2024-12-21T11:27:28.750256,SCADA telemetry alarm ALT-CSE-02-01831 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01831""]"
CAS-CSE-02-0076,CSE-02,2024-12-13T12:13:33.204290,2024-12-13T13:17:50.844940,SCADA telemetry alarm ALT-CSE-02-01839 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-01839""]"
CAS-CSE-02-0077,CSE-02,2024-12-11T05:04:11.877867,2024-12-11T06:12:09.850982,SCADA telemetry alarm ALT-CSE-02-01862 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01862""]"
CAS-CSE-02-0078,CSE-02,2024-12-05T19:17:51.125040,2024-12-05T20:22:07.204436,SCADA telemetry alarm ALT-CSE-02-01876 analyzed against transmission substation load profile.,OT-ENG-3,True,Resolved,"[""ALT-CSE-02-01876""]"
CAS-CSE-02-0079,CSE-02,2024-11-15T15:04:01.864431,2024-11-15T15:57:52.341187,SCADA telemetry alarm ALT-CSE-02-01888 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-01888""]"
CAS-CSE-02-0080,CSE-02,2024-12-15T21:06:44.270440,2024-12-15T22:18:46.992534,SCADA telemetry alarm ALT-CSE-02-01932 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-01932""]"
CAS-CSE-02-0081,CSE-02,2024-10-19T03:12:02.647170,2024-10-19T03:56:30.735590,SCADA telemetry alarm ALT-CSE-02-01995 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-01995""]"
CAS-CSE-02-0082,CSE-02,2024-10-15T23:12:59.221246,2024-10-15T23:30:22.130818,SCADA telemetry alarm ALT-CSE-02-02028 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-02028""]"
CAS-CSE-02-0083,CSE-02,2024-10-11T07:44:33.057260,2024-10-11T08:35:42.190289,SCADA telemetry alarm ALT-CSE-02-02041 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-02041""]"
CAS-CSE-02-0084,CSE-02,2024-12-02T07:26:58.642946,2024-12-02T08:00:22.788022,SCADA telemetry alarm ALT-CSE-02-02067 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02067""]"
CAS-CSE-02-0085,CSE-02,2024-10-04T04:05:03.680429,2024-10-04T04:45:28.953789,SCADA telemetry alarm ALT-CSE-02-02068 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-02068""]"
CAS-CSE-02-0086,CSE-02,2024-12-17T23:15:40.511454,2024-12-17T23:28:35.708377,SCADA telemetry alarm ALT-CSE-02-02072 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-02072""]"
CAS-CSE-02-0087,CSE-02,2024-12-19T04:48:40.401064,2024-12-19T06:07:25.790534,SCADA telemetry alarm ALT-CSE-02-02079 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02079""]"
CAS-CSE-02-0088,CSE-02,2024-10-20T01:46:21.512559,2024-10-20T02:47:31.864132,SCADA telemetry alarm ALT-CSE-02-02082 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-02082""]"
CAS-CSE-02-0089,CSE-02,2024-11-24T05:33:12.503570,2024-11-24T05:59:50.795989,SCADA telemetry alarm ALT-CSE-02-02112 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-02112""]"
CAS-CSE-02-0090,CSE-02,2024-11-05T08:25:21.013233,2024-11-05T09:00:07.673691,SCADA telemetry alarm ALT-CSE-02-02139 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-02139""]"
CAS-CSE-02-0091,CSE-02,2024-10-11T11:51:53.977975,2024-10-11T12:21:32.976032,SCADA telemetry alarm ALT-CSE-02-02156 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-02156""]"
CAS-CSE-02-0092,CSE-02,2024-11-18T12:46:04.430355,2024-11-18T13:10:31.269786,SCADA telemetry alarm ALT-CSE-02-02158 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-02158""]"
CAS-CSE-02-0093,CSE-02,2024-12-03T11:03:42.706548,2024-12-03T12:04:05.695107,SCADA telemetry alarm ALT-CSE-02-02171 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-02171""]"
CAS-CSE-02-0094,CSE-02,2024-10-25T09:52:07.607010,2024-10-25T10:12:16.529221,SCADA telemetry alarm ALT-CSE-02-02186 analyzed against transmission substation load profile.,OT-ENG-3,True,Resolved,"[""ALT-CSE-02-02186""]"
CAS-CSE-02-0095,CSE-02,2024-12-14T10:30:51.943532,2024-12-14T11:26:43.724882,SCADA telemetry alarm ALT-CSE-02-02197 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02197""]"
CAS-CSE-02-0096,CSE-02,2024-11-11T06:26:37.132223,2024-11-11T07:08:05.759443,SCADA telemetry alarm ALT-CSE-02-02205 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02205""]"
CAS-CSE-02-0097,CSE-02,2024-10-23T07:21:09.059942,2024-10-23T08:30:12.269119,SCADA telemetry alarm ALT-CSE-02-02213 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02213""]"
CAS-CSE-02-0098,CSE-02,2024-10-19T19:04:42.699230,2024-10-19T20:15:54.990152,SCADA telemetry alarm ALT-CSE-02-02222 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02222""]"
CAS-CSE-02-0099,CSE-02,2024-10-15T12:41:13.868899,2024-10-15T13:27:40.011152,SCADA telemetry alarm ALT-CSE-02-02316 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-02316""]"
CAS-CSE-02-0100,CSE-02,2024-11-14T14:43:27.223100,2024-11-14T15:24:17.269381,SCADA telemetry alarm ALT-CSE-02-02334 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-02334""]"
CAS-CSE-02-0101,CSE-02,2024-11-29T15:23:39.251909,2024-11-29T16:13:26.371701,SCADA telemetry alarm ALT-CSE-02-02336 analyzed against transmission substation load profile.,OT-ENG-2,True,Resolved,"[""ALT-CSE-02-02336""]"
CAS-CSE-02-0102,CSE-02,2024-12-12T14:24:56.319287,2024-12-12T15:34:51.251426,SCADA telemetry alarm ALT-CSE-02-02347 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02347""]"
CAS-CSE-02-0103,CSE-02,2024-10-31T11:59:30.235184,2024-10-31T13:05:30.981011,SCADA telemetry alarm ALT-CSE-02-02388 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-02388""]"
CAS-CSE-02-0104,CSE-02,2024-11-14T05:43:59.996086,2024-11-14T06:37:06.631671,SCADA telemetry alarm ALT-CSE-02-02395 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-02395""]"
CAS-CSE-02-0105,CSE-02,2024-11-05T15:32:52.159845,2024-11-05T16:18:45.917960,SCADA telemetry alarm ALT-CSE-02-02397 analyzed against transmission substation load profile.,OT-ENG-1,False,Resolved,"[""ALT-CSE-02-02397""]"
CAS-CSE-02-0106,CSE-02,2024-10-17T15:33:52.622086,2024-10-17T15:49:42.013328,SCADA telemetry alarm ALT-CSE-02-02429 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02429""]"
CAS-CSE-02-0107,CSE-02,2024-12-24T00:31:01.473799,2024-12-24T01:41:05.402976,SCADA telemetry alarm ALT-CSE-02-02438 analyzed against transmission substation load profile.,OT-ENG-1,True,Resolved,"[""ALT-CSE-02-02438""]"
CAS-CSE-02-0108,CSE-02,2024-11-12T14:04:08.308373,2024-11-12T14:34:52.588121,SCADA telemetry alarm ALT-CSE-02-02500 analyzed against transmission substation load profile.,OT-ENG-3,True,Resolved,"[""ALT-CSE-02-02500""]"
CAS-CSE-02-0109,CSE-02,2024-12-08T17:38:36.976176,2024-12-08T18:12:22.098046,SCADA telemetry alarm ALT-CSE-02-02519 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02519""]"
CAS-CSE-02-0110,CSE-02,2024-11-08T06:14:51.618447,2024-11-08T06:59:56.875562,SCADA telemetry alarm ALT-CSE-02-02533 analyzed against transmission substation load profile.,OT-ENG-2,False,Resolved,"[""ALT-CSE-02-02533""]"
CAS-CSE-02-0111,CSE-02,2024-12-11T23:22:16.184878,2024-12-11T23:41:22.106612,SCADA telemetry alarm ALT-CSE-02-02560 analyzed against transmission substation load profile.,OT-ENG-3,False,Resolved,"[""ALT-CSE-02-02560""]"
