case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-07-0037,CSE-07,2024-12-17 06:22:14.976670,2024-12-17 06:26:44.449379,Investigated system activity on port 44512. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00050""]"
CAS-CSE-07-0038,CSE-07,2024-12-23 14:29:58.175453,2024-12-23 14:34:26.988162,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00051""]"
CAS-CSE-07-0039,CSE-07,2024-11-14 12:41:11.801707,2024-11-14 12:44:52.749815,Investigated system activity on port 20211. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00052""]"
CAS-CSE-07-0040,CSE-07,2024-12-12 01:31:21.656516,2024-12-12 01:35:00.290821,Investigated system activity on port 12140. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00053""]"
CAS-CSE-07-0041,CSE-07,2024-10-02 08:47:04.575887,2024-10-02 08:51:09.930910,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00055""]"
CAS-CSE-07-0042,CSE-07,2024-11-30 19:52:27.647413,2024-11-30 19:57:02.546232,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00056""]"
CAS-CSE-07-0043,CSE-07,2024-10-16 23:35:38.127296,2024-10-16 23:40:05.013921,Investigated system activity on port 10324. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00058""]"
CAS-CSE-07-0044,CSE-07,2024-10-26 17:10:49.047799,2024-10-26 17:15:20.612003,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00059""]"
CAS-CSE-07-0045,CSE-07,2024-10-21 13:27:20.813800,2024-10-21 13:31:05.675105,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00061""]"
CAS-CSE-07-0046,CSE-07,2024-12-28 23:27:58.305558,2024-12-28 23:31:48.763243,Investigated system activity on port 8062. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00062""]"
CAS-CSE-07-0047,CSE-07,2024-11-03 11:13:53.664791,2024-11-03 11:18:22.347871,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00064""]"
CAS-CSE-07-0048,CSE-07,2024-12-20 03:06:37.441491,2024-12-20 03:10:09.804205,Investigated system activity on port 62713. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00065""]"
CAS-CSE-07-0049,CSE-07,2024-10-24 14:13:41.779274,2024-10-24 14:17:01.042681,Investigated system activity on port 60626. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00068""]"
CAS-CSE-07-0050,CSE-07,2024-11-01 23:54:26.886285,2024-11-01 23:58:29.317233,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00069""]"
CAS-CSE-07-0051,CSE-07,2024-12-12 00:53:26.207353,2024-12-12 00:57:59.749199,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00070""]"
CAS-CSE-07-0052,CSE-07,2024-11-04 04:11:49.235604,2024-11-04 04:15:16.838951,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00071""]"
CAS-CSE-07-0053,CSE-07,2024-12-29 13:29:34.542940,2024-12-29 13:33:01.355909,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00072""]"
CAS-CSE-07-0054,CSE-07,2024-12-18 21:13:12.320667,2024-12-18 21:16:45.439354,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00073""]"
CAS-CSE-07-0055,CSE-07,2024-10-26 17:58:07.552811,2024-10-26 18:02:48.826916,Investigated system activity on port 17066. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00074""]"
CAS-CSE-07-0056,CSE-07,2024-12-07 19:03:32.045653,2024-12-07 19:07:56.866764,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00075""]"
CAS-CSE-07-0057,CSE-07,2024-12-23 16:56:38.536933,2024-12-23 17:01:11.008511,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00076""]"
CAS-CSE-07-0058,CSE-07,2024-10-02 04:12:57.979041,2024-10-02 04:16:04.672729,Investigated system activity on port 42244. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00077""]"
CAS-CSE-07-0059,CSE-07,2024-10-19 04:07:34.502718,2024-10-19 04:11:44.911027,Investigated system activity on port 35889. Correlated firewall session logs.,ANA-007,True,Resolved,"[""ALT-CSE-07-00078""]"
CAS-CSE-07-0060,CSE-07,2024-12-17 02:18:38.540935,2024-12-17 02:22:27.561470,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00079""]"
CAS-CSE-07-0061,CSE-07,2024-12-27 07:35:51.905543,2024-12-27 07:40:14.666692,Investigated system activity on port 56241. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00081""]"
CAS-CSE-07-0062,CSE-07,2024-12-04 21:50:34.208953,2024-12-04 21:54:48.162785,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00083""]"
CAS-CSE-07-0063,CSE-07,2024-10-18 06:12:33.736136,2024-10-18 06:16:07.421983,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00084""]"
CAS-CSE-07-0064,CSE-07,2024-10-09 13:39:45.209966,2024-10-09 13:44:01.223627,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00089""]"
CAS-CSE-07-0065,CSE-07,2024-11-14 04:06:25.904974,2024-11-14 04:10:51.047930,Investigated system activity on port 23647. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00090""]"
CAS-CSE-07-0066,CSE-07,2024-11-12 08:14:53.830815,2024-11-12 08:19:13.558033,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00091""]"
CAS-CSE-07-0067,CSE-07,2024-10-08 06:13:47.318322,2024-10-08 06:18:16.677150,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00092""]"
CAS-CSE-07-0068,CSE-07,2024-12-14 01:32:54.926197,2024-12-14 01:36:48.217600,Investigated system activity on port 54663. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00093""]"
CAS-CSE-07-0069,CSE-07,2024-10-26 17:30:06.761359,2024-10-26 17:33:56.912585,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00094""]"
CAS-CSE-07-0070,CSE-07,2024-11-07 01:11:46.030878,2024-11-07 01:15:29.316982,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00095""]"
CAS-CSE-07-0071,CSE-07,2024-12-21 02:58:46.757470,2024-12-21 03:02:59.765205,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00096""]"
CAS-CSE-07-0072,CSE-07,2024-10-05 20:04:35.609186,2024-10-05 20:08:52.965525,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00098""]"
CAS-CSE-07-0073,CSE-07,2024-11-07 15:15:41.620188,2024-11-07 15:19:29.046791,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00099""]"
CAS-CSE-07-0074,CSE-07,2024-11-05 09:35:34.021864,2024-11-05 09:38:50.537260,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00100""]"
CAS-CSE-07-0075,CSE-07,2024-11-12 20:59:12.289426,2024-11-12 21:02:48.387632,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00101""]"
CAS-CSE-07-0076,CSE-07,2024-12-26 10:55:53.957150,2024-12-26 10:59:16.057326,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00102""]"
CAS-CSE-07-0077,CSE-07,2024-12-15 15:47:01.827996,2024-12-15 15:51:48.894518,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00103""]"
CAS-CSE-07-0078,CSE-07,2024-11-10 12:08:18.980027,2024-11-10 12:12:08.356305,Investigated system activity on port 47526. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00104""]"
CAS-CSE-07-0079,CSE-07,2024-12-19 02:05:56.789530,2024-12-19 02:09:37.806702,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00106""]"
CAS-CSE-07-0080,CSE-07,2024-11-16 03:50:48.145697,2024-11-16 03:55:02.657679,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00107""]"
CAS-CSE-07-0081,CSE-07,2024-11-16 05:27:49.694359,2024-11-16 05:31:03.592468,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00108""]"
CAS-CSE-07-0082,CSE-07,2024-10-14 13:34:08.312084,2024-10-14 13:37:25.988946,Investigated system activity on port 15063. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00111""]"
CAS-CSE-07-0083,CSE-07,2024-10-13 06:55:09.658478,2024-10-13 06:59:06.714242,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00112""]"
CAS-CSE-07-0084,CSE-07,2024-12-05 15:30:18.002882,2024-12-05 15:33:48.665628,Investigated system activity on port 25480. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00113""]"
CAS-CSE-07-0085,CSE-07,2024-11-18 18:03:16.773169,2024-11-18 18:06:38.025724,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00114""]"
CAS-CSE-07-0086,CSE-07,2024-10-19 17:26:09.009164,2024-10-19 17:30:35.650787,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00115""]"
CAS-CSE-07-0087,CSE-07,2024-12-23 18:12:51.537227,2024-12-23 18:17:03.880573,Investigated system activity on port 10080. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00118""]"
CAS-CSE-07-0088,CSE-07,2024-11-28 17:03:11.774820,2024-11-28 17:06:36.381071,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00119""]"
CAS-CSE-07-0089,CSE-07,2024-11-09 12:49:31.675839,2024-11-09 12:53:23.667619,Investigated system activity on port 7997. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00120""]"
CAS-CSE-07-0090,CSE-07,2024-12-07 08:51:49.208192,2024-12-07 08:55:27.807232,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00121""]"
CAS-CSE-07-0091,CSE-07,2024-12-11 19:15:31.001780,2024-12-11 19:19:40.573907,Investigated system activity on port 56379. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00122""]"
CAS-CSE-07-0092,CSE-07,2024-10-08 14:04:13.548761,2024-10-08 14:08:48.803457,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00123""]"
CAS-CSE-07-0093,CSE-07,2024-12-22 15:31:18.327360,2024-12-22 15:35:35.551967,Investigated system activity on port 34048. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00125""]"
CAS-CSE-07-0094,CSE-07,2024-10-16 09:14:48.288782,2024-10-16 09:18:55.625338,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00126""]"
CAS-CSE-07-0095,CSE-07,2024-10-20 14:49:54.130370,2024-10-20 14:53:47.998781,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00127""]"
CAS-CSE-07-0096,CSE-07,2024-11-22 20:19:48.657980,2024-11-22 20:24:05.755404,Investigated system activity on port 55714. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00128""]"
CAS-CSE-07-0097,CSE-07,2024-11-23 22:55:18.075077,2024-11-23 22:58:52.191439,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00129""]"
CAS-CSE-07-0098,CSE-07,2024-12-21 09:10:47.830438,2024-12-21 09:14:38.967319,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00130""]"
CAS-CSE-07-0099,CSE-07,2024-11-12 15:45:53.575702,2024-11-12 15:50:25.780413,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00131""]"
CAS-CSE-07-0100,CSE-07,2024-10-19 05:53:51.050246,2024-10-19 05:57:00.328220,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00132""]"
CAS-CSE-07-0101,CSE-07,2024-11-28 00:58:23.944230,2024-11-28 01:02:41.818748,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00134""]"
CAS-CSE-07-0102,CSE-07,2024-11-28 10:02:13.077607,2024-11-28 10:06:10.651372,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00135""]"
CAS-CSE-07-0103,CSE-07,2024-10-24 20:12:39.090949,2024-10-24 20:17:05.261366,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00136""]"
CAS-CSE-07-0104,CSE-07,2024-12-18 11:56:30.176799,2024-12-18 12:00:53.073596,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00139""]"
CAS-CSE-07-0105,CSE-07,2024-11-16 22:36:25.541344,2024-11-16 22:40:36.611556,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00140""]"
CAS-CSE-07-0106,CSE-07,2024-10-22 08:20:05.324730,2024-10-22 08:23:55.572673,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00141""]"
CAS-CSE-07-0107,CSE-07,2024-12-28 22:47:38.942096,2024-12-28 22:51:32.977279,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00142""]"
CAS-CSE-07-0108,CSE-07,2024-12-21 08:52:11.748787,2024-12-21 08:55:27.144914,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00143""]"
CAS-CSE-07-0109,CSE-07,2024-11-25 08:49:04.714622,2024-11-25 08:53:12.340480,Investigated system activity on port 38686. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00145""]"
CAS-CSE-07-0110,CSE-07,2024-10-15 16:33:01.379893,2024-10-15 16:37:06.406085,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00146""]"
CAS-CSE-07-0111,CSE-07,2024-11-30 17:46:55.226009,2024-11-30 17:50:55.854465,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00147""]"
CAS-CSE-07-0112,CSE-07,2024-10-26 13:40:06.657908,2024-10-26 13:43:56.877309,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00148""]"
CAS-CSE-07-0113,CSE-07,2024-12-12 02:19:01.700169,2024-12-12 02:23:23.489172,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00149""]"
CAS-CSE-07-0114,CSE-07,2024-10-10 00:25:41.496205,2024-10-10 00:29:01.025993,Investigated system activity on port 21372. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00150""]"
CAS-CSE-07-0115,CSE-07,2024-11-15 14:10:23.935556,2024-11-15 14:14:50.579849,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00152""]"
CAS-CSE-07-0116,CSE-07,2024-12-13 09:01:50.416241,2024-12-13 09:05:57.375183,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00153""]"
CAS-CSE-07-0117,CSE-07,2024-11-11 08:57:10.244317,2024-11-11 09:01:41.541757,Investigated system activity on port 8445. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00154""]"
CAS-CSE-07-0118,CSE-07,2024-11-09 01:59:35.816232,2024-11-09 02:03:02.385676,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00155""]"
CAS-CSE-07-0119,CSE-07,2024-12-05 16:09:04.762527,2024-12-05 16:12:56.732953,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00157""]"
CAS-CSE-07-0120,CSE-07,2024-12-04 04:01:19.660683,2024-12-04 04:05:17.918025,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00158""]"
CAS-CSE-07-0121,CSE-07,2024-12-19 08:57:24.289980,2024-12-19 09:01:45.767042,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00159""]"
CAS-CSE-07-0122,CSE-07,2024-11-04 11:51:55.118313,2024-11-04 11:56:02.145163,Investigated system activity on port 46658. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00160""]"
CAS-CSE-07-0123,CSE-07,2024-12-06 12:40:16.599633,2024-12-06 12:43:17.991306,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00162""]"
CAS-CSE-07-0124,CSE-07,2024-10-30 05:11:18.247101,2024-10-30 05:15:18.328785,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00164""]"
CAS-CSE-07-0125,CSE-07,2024-12-15 09:43:21.630707,2024-12-15 09:47:29.919003,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00165""]"
CAS-CSE-07-0126,CSE-07,2024-11-22 04:22:09.248857,2024-11-22 04:26:30.701683,Investigated system activity on port 25308. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00168""]"
CAS-CSE-07-0127,CSE-07,2024-11-21 07:05:33.852629,2024-11-21 07:09:00.634905,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00169""]"
