alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-05-00013,CSE-05,CRITICAL,2024-12-02T12:09:19,2024-12-02T12:14:13.038715,2024-12-02T13:12:02.003218,CLOSED,CAS-CSE-05-0001,ICU-TELEMETRY-GW,False
ALT-CSE-05-00014,CSE-05,LOW,2024-11-21T13:00:52,2024-11-21T13:06:56.300903,2024-11-21T14:00:23.981759,CLOSED,CAS-CSE-05-0002,NURSE-STATION-EP-01,False
ALT-CSE-05-00015,CSE-05,CRITICAL,2024-12-07T20:40:53,2024-12-07T20:53:35.296530,2024-12-07T22:14:36.834939,CLOSED,CAS-CSE-05-0003,EHR-PATIENT-DB-01,False
ALT-CSE-05-00016,CSE-05,CRITICAL,2024-12-02T19:40:44,2024-12-02T19:45:17.115539,2024-12-02T20:45:41.913448,CLOSED,CAS-CSE-05-0004,ICU-TELEMETRY-GW,True
ALT-CSE-05-00017,CSE-05,LOW,2024-11-02T07:30:50,2024-11-02T07:43:51.437891,2024-11-02T08:06:54.388521,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00018,CSE-05,CRITICAL,2024-10-03T01:01:27,2024-10-03T01:12:53.880376,2024-10-03T02:03:51.342709,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00019,CSE-05,MEDIUM,2024-12-24T01:14:30,2024-12-24T01:20:28.273772,2024-12-24T01:50:37.828305,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00020,CSE-05,MEDIUM,2024-12-18T05:26:26,2024-12-18T05:31:10.568333,2024-12-18T06:31:20.129832,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00021,CSE-05,CRITICAL,2024-11-04T07:45:58,2024-11-04T08:00:28.587599,2024-11-04T09:14:36.015114,CLOSED,CAS-CSE-05-0005,EHR-PATIENT-DB-01,False
ALT-CSE-05-00022,CSE-05,LOW,2024-12-04T04:06:39,2024-12-04T04:19:28.845161,2024-12-04T05:41:29.291438,CLOSED,CAS-CSE-05-0006,NURSE-STATION-EP-01,False
ALT-CSE-05-00023,CSE-05,MEDIUM,2024-12-03T16:44:41,2024-12-03T16:55:41.370148,2024-12-03T17:42:02.428970,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00024,CSE-05,MEDIUM,2024-11-16T04:21:23,2024-11-16T04:29:07.059039,2024-11-16T05:52:15.418999,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00025,CSE-05,MEDIUM,2024-10-17T00:11:06,2024-10-17T00:25:36.388188,2024-10-17T00:56:54.825597,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00026,CSE-05,MEDIUM,2024-11-09T16:03:49,2024-11-09T16:18:45.679306,2024-11-09T17:28:35.207768,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00027,CSE-05,MEDIUM,2024-10-16T10:58:35,2024-10-16T11:13:20.063515,2024-10-16T12:10:43.154183,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00028,CSE-05,MEDIUM,2024-11-20T19:20:32,2024-11-20T19:27:01.654234,2024-11-20T20:47:17.081671,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00029,CSE-05,MEDIUM,2024-12-19T10:38:35,2024-12-19T10:48:13.155769,2024-12-19T12:08:54.560967,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00030,CSE-05,MEDIUM,2024-11-27T20:41:50,2024-11-27T20:48:05.915567,2024-11-27T22:05:05.147619,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00031,CSE-05,LOW,2024-12-07T08:07:35,2024-12-07T08:15:44.041811,2024-12-07T09:36:40.909802,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00032,CSE-05,MEDIUM,2024-11-15T21:29:11,2024-11-15T21:34:09.269008,2024-11-15T22:30:20.945221,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00033,CSE-05,MEDIUM,2024-10-18T01:27:03,2024-10-18T01:42:20.584356,2024-10-18T03:01:37.255529,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00034,CSE-05,MEDIUM,2024-12-14T06:54:38,2024-12-14T07:03:30.350641,2024-12-14T08:20:54.371306,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00035,CSE-05,MEDIUM,2024-11-05T01:08:05,2024-11-05T01:20:34.555802,2024-11-05T02:13:25.028115,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00036,CSE-05,LOW,2024-11-27T17:45:03,2024-11-27T18:01:59.762185,2024-11-27T19:18:06.284113,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00037,CSE-05,MEDIUM,2024-12-24T20:34:01,2024-12-24T20:49:48.061806,2024-12-24T21:15:22.383404,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00038,CSE-05,LOW,2024-10-25T03:23:57,2024-10-25T03:28:36.247604,2024-10-25T04:38:49.729099,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00039,CSE-05,LOW,2024-11-05T18:48:19,2024-11-05T18:55:59.889084,2024-11-05T19:35:50.376487,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00040,CSE-05,MEDIUM,2024-10-11T13:40:41,2024-10-11T13:53:08.309309,2024-10-11T14:45:15.274083,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00041,CSE-05,MEDIUM,2024-12-03T23:50:59,2024-12-04T00:00:56.983041,2024-12-04T00:53:57.601765,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00042,CSE-05,MEDIUM,2024-12-28T18:53:18,2024-12-28T19:09:38.758469,2024-12-28T19:34:22.323427,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00043,CSE-05,LOW,2024-12-24T03:11:05,2024-12-24T03:25:20.460720,2024-12-24T04:04:05.780911,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00044,CSE-05,MEDIUM,2024-12-07T21:59:09,2024-12-07T22:08:03.526249,2024-12-07T22:56:43.891413,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00045,CSE-05,LOW,2024-12-15T19:08:22,2024-12-15T19:24:43.089377,2024-12-15T20:17:11.129508,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00046,CSE-05,MEDIUM,2024-12-04T13:03:58,2024-12-04T13:16:05.779556,2024-12-04T14:28:07.929118,CLOSED,CAS-CSE-05-0007,EHR-PATIENT-DB-01,True
ALT-CSE-05-00047,CSE-05,MEDIUM,2024-11-04T18:11:07,2024-11-04T18:23:58.108572,2024-11-04T18:46:41.932386,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00048,CSE-05,MEDIUM,2024-11-18T09:54:30,2024-11-18T10:11:42.497182,2024-11-18T11:08:51.985679,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00049,CSE-05,MEDIUM,2024-11-06T13:10:31,2024-11-06T13:17:46.385779,2024-11-06T14:02:06.477267,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00050,CSE-05,LOW,2024-11-01T01:24:36,2024-11-01T01:36:14.088540,2024-11-01T02:57:21.596262,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00051,CSE-05,MEDIUM,2024-10-04T00:11:43,2024-10-04T00:28:19.056392,2024-10-04T01:02:07.451971,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00052,CSE-05,MEDIUM,2024-10-26T16:35:08,2024-10-26T16:40:08.015825,2024-10-26T18:08:55.812582,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00053,CSE-05,MEDIUM,2024-10-03T19:02:46,2024-10-03T19:09:58.307286,2024-10-03T20:17:16.826547,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00054,CSE-05,MEDIUM,2024-10-11T21:18:25,2024-10-11T21:29:30.334204,2024-10-11T22:48:04.000021,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00055,CSE-05,LOW,2024-12-15T13:00:16,2024-12-15T13:09:42.312013,2024-12-15T13:45:17.699598,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00056,CSE-05,MEDIUM,2024-11-12T19:42:55,2024-11-12T19:59:29.107998,2024-11-12T20:34:19.024163,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00057,CSE-05,MEDIUM,2024-12-15T03:13:58,2024-12-15T03:31:11.459247,2024-12-15T04:41:38.978912,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00058,CSE-05,CRITICAL,2024-10-04T04:55:48,2024-10-04T05:08:51.762114,2024-10-04T06:02:47.059531,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00059,CSE-05,MEDIUM,2024-10-15T18:16:48,2024-10-15T18:26:39.416738,2024-10-15T18:52:02.242978,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00060,CSE-05,LOW,2024-10-12T19:23:04,2024-10-12T19:35:40.612247,2024-10-12T19:58:32.231317,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00061,CSE-05,LOW,2024-12-12T19:32:12,2024-12-12T19:46:26.392500,2024-12-12T20:09:36.472323,CLOSED,CAS-CSE-05-0008,ICU-TELEMETRY-GW,False
ALT-CSE-05-00062,CSE-05,LOW,2024-12-11T10:30:51,2024-12-11T10:43:46.844882,2024-12-11T11:30:40.279610,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00063,CSE-05,MEDIUM,2024-11-02T21:33:50,2024-11-02T21:38:20.030199,2024-11-02T22:46:21.081474,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00064,CSE-05,MEDIUM,2024-10-29T12:01:44,2024-10-29T12:16:59.587758,2024-10-29T13:15:23.302899,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00065,CSE-05,CRITICAL,2024-10-17T04:01:32,2024-10-17T04:06:24.581291,2024-10-17T04:50:11.784962,CLOSED,CAS-CSE-05-0009,EHR-PATIENT-DB-01,False
ALT-CSE-05-00066,CSE-05,MEDIUM,2024-11-10T03:24:42,2024-11-10T03:41:19.258100,2024-11-10T04:56:48.406646,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00067,CSE-05,MEDIUM,2024-10-15T18:12:41,2024-10-15T18:21:47.862435,2024-10-15T19:43:24.175566,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00068,CSE-05,LOW,2024-11-15T14:35:46,2024-11-15T14:40:19.624314,2024-11-15T15:57:48.174227,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00069,CSE-05,MEDIUM,2024-10-09T06:39:32,2024-10-09T06:52:28.701247,2024-10-09T08:09:26.296995,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00070,CSE-05,MEDIUM,2024-11-01T14:41:43,2024-11-01T14:55:53.423554,2024-11-01T15:47:35.501031,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00071,CSE-05,MEDIUM,2024-10-08T16:41:50,2024-10-08T16:51:48.129114,2024-10-08T18:02:01.240994,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00072,CSE-05,MEDIUM,2024-12-10T17:58:39,2024-12-10T18:04:01.209251,2024-12-10T19:14:14.392955,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00073,CSE-05,LOW,2024-12-01T19:15:13,2024-12-01T19:24:48.582749,2024-12-01T20:40:59.610868,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00074,CSE-05,LOW,2024-11-05T12:53:37,2024-11-05T13:02:12.858884,2024-11-05T13:30:23.291435,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00075,CSE-05,MEDIUM,2024-11-14T04:48:58,2024-11-14T04:53:09.654618,2024-11-14T05:40:53.074375,CLOSED,CAS-CSE-05-0010,ICU-TELEMETRY-GW,True
ALT-CSE-05-00076,CSE-05,MEDIUM,2024-11-26T21:12:04,2024-11-26T21:29:18.795301,2024-11-26T21:53:15.551304,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00077,CSE-05,LOW,2024-10-23T04:46:30,2024-10-23T04:52:10.521744,2024-10-23T06:13:46.619948,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00078,CSE-05,MEDIUM,2024-10-04T11:30:52,2024-10-04T11:36:07.974163,2024-10-04T12:07:35.080272,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00079,CSE-05,LOW,2024-10-29T20:24:09,2024-10-29T20:41:23.562116,2024-10-29T21:20:00.014490,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00080,CSE-05,LOW,2024-10-24T00:15:07,2024-10-24T00:25:24.825084,2024-10-24T01:26:54.329040,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00081,CSE-05,MEDIUM,2024-12-20T10:35:44,2024-12-20T10:47:55.762878,2024-12-20T12:04:46.489657,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00082,CSE-05,LOW,2024-10-01T08:29:35,2024-10-01T08:41:16.358797,2024-10-01T09:05:18.290417,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00083,CSE-05,MEDIUM,2024-10-16T02:43:16,2024-10-16T02:56:25.842933,2024-10-16T03:49:22.291041,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00084,CSE-05,LOW,2024-12-23T05:53:55,2024-12-23T06:09:15.863090,2024-12-23T07:15:18.084294,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00085,CSE-05,MEDIUM,2024-10-02T02:59:39,2024-10-02T03:10:42.919229,2024-10-02T04:11:09.167446,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00086,CSE-05,CRITICAL,2024-12-19T19:43:53,2024-12-19T19:52:37.682578,2024-12-19T21:18:51.975277,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00087,CSE-05,MEDIUM,2024-12-19T07:47:11,2024-12-19T07:59:23.591661,2024-12-19T08:26:53.945317,CLOSED,CAS-CSE-05-0011,NURSE-STATION-EP-01,False
ALT-CSE-05-00088,CSE-05,MEDIUM,2024-10-22T06:35:47,2024-10-22T06:44:56.250204,2024-10-22T07:26:16.000811,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00089,CSE-05,CRITICAL,2024-11-02T22:15:03,2024-11-02T22:31:08.202652,2024-11-02T23:07:28.382310,CLOSED,CAS-CSE-05-0012,ICU-TELEMETRY-GW,False
ALT-CSE-05-00090,CSE-05,MEDIUM,2024-12-10T15:27:40,2024-12-10T15:35:28.066214,2024-12-10T16:36:35.236761,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00091,CSE-05,LOW,2024-11-17T02:44:42,2024-11-17T03:02:32.219404,2024-11-17T03:38:00.947272,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00092,CSE-05,MEDIUM,2024-11-21T08:13:14,2024-11-21T08:19:19.908847,2024-11-21T08:57:46.545153,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00093,CSE-05,MEDIUM,2024-12-25T07:17:48,2024-12-25T07:22:24.955778,2024-12-25T08:27:18.479363,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00094,CSE-05,LOW,2024-10-12T20:05:02,2024-10-12T20:18:44.035603,2024-10-12T20:46:34.292067,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00095,CSE-05,MEDIUM,2024-11-30T16:19:46,2024-11-30T16:26:49.996974,2024-11-30T17:53:25.754814,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00096,CSE-05,MEDIUM,2024-11-18T23:09:11,2024-11-18T23:19:58.763468,2024-11-18T23:57:37.975262,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00097,CSE-05,MEDIUM,2024-11-02T03:31:35,2024-11-02T03:46:04.339377,2024-11-02T04:36:44.448867,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00098,CSE-05,CRITICAL,2024-12-02T02:44:12,2024-12-02T02:51:48.713510,2024-12-02T03:41:32.691943,CLOSED,CAS-CSE-05-0013,NURSE-STATION-EP-01,False
ALT-CSE-05-00099,CSE-05,LOW,2024-11-21T01:32:03,2024-11-21T01:36:27.980349,2024-11-21T02:09:57.313778,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00100,CSE-05,CRITICAL,2024-11-02T08:44:28,2024-11-02T08:50:57.533504,2024-11-02T09:47:13.244473,CLOSED,CAS-CSE-05-0014,EHR-PATIENT-DB-01,False
ALT-CSE-05-00101,CSE-05,LOW,2024-10-02T19:18:34,2024-10-02T19:31:43.046756,2024-10-02T19:55:01.030300,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00102,CSE-05,MEDIUM,2024-12-04T01:10:37,2024-12-04T01:16:29.275985,2024-12-04T02:25:09.473163,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00103,CSE-05,MEDIUM,2024-10-17T18:36:11,2024-10-17T18:47:36.144003,2024-10-17T19:24:29.700935,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00104,CSE-05,LOW,2024-11-23T11:09:24,2024-11-23T11:20:17.558839,2024-11-23T12:31:07.266139,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00105,CSE-05,MEDIUM,2024-12-13T13:34:58,2024-12-13T13:52:46.413368,2024-12-13T14:53:01.579326,CLOSED,CAS-CSE-05-0015,HOSPITAL-PACS-IMAGING,True
ALT-CSE-05-00106,CSE-05,LOW,2024-12-07T21:52:21,2024-12-07T22:01:30.929640,2024-12-07T22:48:52.673266,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00107,CSE-05,MEDIUM,2024-11-09T04:48:00,2024-11-09T05:00:48.408580,2024-11-09T05:50:56.084944,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00108,CSE-05,LOW,2024-11-15T14:13:29,2024-11-15T14:17:55.087824,2024-11-15T15:21:49.213159,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00109,CSE-05,LOW,2024-10-13T03:39:19,2024-10-13T03:44:54.179084,2024-10-13T04:54:47.168902,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00110,CSE-05,MEDIUM,2024-11-12T02:26:09,2024-11-12T02:38:38.903860,2024-11-12T03:26:29.467629,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00111,CSE-05,LOW,2024-11-22T23:08:05,2024-11-22T23:18:59.067471,2024-11-23T00:00:21.038975,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00112,CSE-05,MEDIUM,2024-10-13T23:52:25,2024-10-13T23:58:14.148702,2024-10-14T00:51:53.480222,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00113,CSE-05,MEDIUM,2024-10-16T13:33:11,2024-10-16T13:49:26.605305,2024-10-16T14:25:14.411178,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00114,CSE-05,MEDIUM,2024-10-21T12:39:54,2024-10-21T12:55:53.319577,2024-10-21T14:01:43.034321,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00115,CSE-05,LOW,2024-10-26T18:54:00,2024-10-26T19:11:22.757215,2024-10-26T19:43:44.624207,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00116,CSE-05,CRITICAL,2024-10-06T01:40:37,2024-10-06T01:58:07.903476,2024-10-06T02:35:27.516711,CLOSED,CAS-CSE-05-0016,EHR-PATIENT-DB-01,True
ALT-CSE-05-00117,CSE-05,MEDIUM,2024-11-24T07:05:50,2024-11-24T07:18:39.732945,2024-11-24T08:23:28.765625,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00118,CSE-05,MEDIUM,2024-10-20T00:39:41,2024-10-20T00:55:39.689110,2024-10-20T01:41:47.537273,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00119,CSE-05,MEDIUM,2024-12-25T19:48:08,2024-12-25T20:04:27.375250,2024-12-25T20:46:10.371659,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00120,CSE-05,MEDIUM,2024-12-28T21:29:08,2024-12-28T21:42:45.217622,2024-12-28T22:55:15.948266,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00121,CSE-05,MEDIUM,2024-10-09T02:53:16,2024-10-09T03:02:23.864434,2024-10-09T03:43:35.629427,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00122,CSE-05,LOW,2024-10-18T06:12:58,2024-10-18T06:30:01.711191,2024-10-18T07:18:24.159194,CLOSED,CAS-CSE-05-0017,NURSE-STATION-EP-01,True
ALT-CSE-05-00123,CSE-05,LOW,2024-10-09T12:53:12,2024-10-09T13:00:13.497148,2024-10-09T14:02:54.870150,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00124,CSE-05,MEDIUM,2024-10-22T00:04:44,2024-10-22T00:16:56.735854,2024-10-22T01:10:01.543168,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00125,CSE-05,LOW,2024-12-05T18:59:54,2024-12-05T19:12:55.288292,2024-12-05T19:54:35.770378,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00126,CSE-05,CRITICAL,2024-11-10T19:46:43,2024-11-10T19:59:49.920264,2024-11-10T21:01:16.944449,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00127,CSE-05,MEDIUM,2024-11-13T09:37:38,2024-11-13T09:54:38.226127,2024-11-13T10:36:50.120261,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00128,CSE-05,LOW,2024-12-28T15:28:57,2024-12-28T15:39:18.241186,2024-12-28T16:33:34.429278,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00129,CSE-05,LOW,2024-11-29T09:30:06,2024-11-29T09:36:17.018096,2024-11-29T10:19:10.849381,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00130,CSE-05,MEDIUM,2024-11-26T15:33:15,2024-11-26T15:44:15.301586,2024-11-26T16:15:15.916864,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00131,CSE-05,LOW,2024-12-24T16:58:21,2024-12-24T17:02:23.310886,2024-12-24T17:49:28.941887,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00132,CSE-05,LOW,2024-12-03T13:46:34,2024-12-03T13:52:52.376974,2024-12-03T15:16:20.112375,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00133,CSE-05,MEDIUM,2024-11-19T19:07:18,2024-11-19T19:24:52.688157,2024-11-19T20:35:46.276594,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00134,CSE-05,LOW,2024-10-30T15:47:43,2024-10-30T15:57:07.537852,2024-10-30T16:42:14.599394,CLOSED,CAS-CSE-05-0018,EHR-PATIENT-DB-01,False
ALT-CSE-05-00135,CSE-05,MEDIUM,2024-10-23T12:59:19,2024-10-23T13:06:52.793746,2024-10-23T13:54:29.459344,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00136,CSE-05,LOW,2024-11-22T00:19:28,2024-11-22T00:28:34.153601,2024-11-22T01:39:30.998495,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00137,CSE-05,MEDIUM,2024-11-25T10:46:34,2024-11-25T11:03:25.100717,2024-11-25T11:48:35.230600,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00138,CSE-05,LOW,2024-12-27T00:54:51,2024-12-27T00:58:58.095008,2024-12-27T01:47:37.180401,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00139,CSE-05,MEDIUM,2024-12-21T21:17:48,2024-12-21T21:24:11.589768,2024-12-21T22:10:49.070369,CLOSED,,ICU-TELEMETRY-GW,False
ALT-CSE-05-00140,CSE-05,LOW,2024-11-24T12:36:23,2024-11-24T12:40:42.505789,2024-11-24T13:25:04.528936,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00141,CSE-05,MEDIUM,2024-11-16T14:19:25,2024-11-16T14:32:28.699208,2024-11-16T15:36:30.433569,CLOSED,,HOSPITAL-PACS-IMAGING,False
ALT-CSE-05-00142,CSE-05,LOW,2024-10-03T08:43:26,2024-10-03T08:58:49.949174,2024-10-03T09:45:47.853888,CLOSED,,NURSE-STATION-EP-01,False
ALT-CSE-05-00143,CSE-05,LOW,2024-10-20T04:34:43,2024-10-20T04:51:42.782879,2024-10-20T05:55:13.990869,CLOSED,,EHR-PATIENT-DB-01,False
ALT-CSE-05-00144,CSE-05,MEDIUM,2024-11-28T18:36:57,2024-11-28T18:47:18.554369,2024-11-28T20:03:49.123697,CLOSED,,NURSE-STATION-EP-01,False
