case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-08-0016,CSE-08,2024-11-05T23:41:30.883708,2024-11-06T00:18:25.119568,Nuclear plant boundary sensor alarm ALT-CSE-08-00062 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00062""]"
CAS-CSE-08-0017,CSE-08,2024-10-22T01:58:12.560082,2024-10-22T02:59:01.331575,Nuclear plant boundary sensor alarm ALT-CSE-08-00065 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00065""]"
CAS-CSE-08-0018,CSE-08,2024-10-23T11:09:13.344041,2024-10-23T12:30:57.287108,Nuclear plant boundary sensor alarm ALT-CSE-08-00066 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00066""]"
CAS-CSE-08-0019,CSE-08,2024-12-27T15:48:54.025033,2024-12-27T16:34:59.614945,Nuclear plant boundary sensor alarm ALT-CSE-08-00068 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00068""]"
CAS-CSE-08-0020,CSE-08,2024-12-21T11:02:11.222733,2024-12-21T12:03:14.285282,Nuclear plant boundary sensor alarm ALT-CSE-08-00073 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00073""]"
CAS-CSE-08-0021,CSE-08,2024-10-23T22:54:24.344849,2024-10-23T23:41:06.436632,Nuclear plant boundary sensor alarm ALT-CSE-08-00077 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00077""]"
CAS-CSE-08-0022,CSE-08,2024-11-16T08:20:57.726907,2024-11-16T09:48:05.050225,Nuclear plant boundary sensor alarm ALT-CSE-08-00078 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00078""]"
CAS-CSE-08-0023,CSE-08,2024-12-23T15:54:09.911642,2024-12-23T16:58:55.948510,Nuclear plant boundary sensor alarm ALT-CSE-08-00080 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00080""]"
CAS-CSE-08-0024,CSE-08,2024-12-22T14:35:26.110897,2024-12-22T15:13:38.036004,Nuclear plant boundary sensor alarm ALT-CSE-08-00092 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00092""]"
CAS-CSE-08-0025,CSE-08,2024-12-15T05:34:03.301524,2024-12-15T06:22:19.706698,Nuclear plant boundary sensor alarm ALT-CSE-08-00102 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00102""]"
CAS-CSE-08-0026,CSE-08,2024-11-17T12:30:56.710510,2024-11-17T13:17:22.149669,Nuclear plant boundary sensor alarm ALT-CSE-08-00106 verified against physical access log.,NUC-ANALYST-1,True,Resolved,"[""ALT-CSE-08-00106""]"
CAS-CSE-08-0027,CSE-08,2024-12-10T19:14:11.019540,2024-12-10T19:52:20.578501,Nuclear plant boundary sensor alarm ALT-CSE-08-00109 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00109""]"
CAS-CSE-08-0028,CSE-08,2024-12-21T05:53:29.724801,2024-12-21T06:47:29.884755,Nuclear plant boundary sensor alarm ALT-CSE-08-00115 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00115""]"
CAS-CSE-08-0029,CSE-08,2024-10-26T09:27:27.470267,2024-10-26T10:22:05.207162,Nuclear plant boundary sensor alarm ALT-CSE-08-00122 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00122""]"
CAS-CSE-08-0030,CSE-08,2024-11-02T17:49:51.009655,2024-11-02T18:45:27.618740,Nuclear plant boundary sensor alarm ALT-CSE-08-00128 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00128""]"
CAS-CSE-08-0031,CSE-08,2024-11-29T02:17:10.092383,2024-11-29T03:26:43.000220,Nuclear plant boundary sensor alarm ALT-CSE-08-00130 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00130""]"
CAS-CSE-08-0032,CSE-08,2024-11-22T19:07:21.414823,2024-11-22T19:41:13.624217,Nuclear plant boundary sensor alarm ALT-CSE-08-00135 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00135""]"
CAS-CSE-08-0033,CSE-08,2024-12-23T17:30:36.188716,2024-12-23T18:17:44.446380,Nuclear plant boundary sensor alarm ALT-CSE-08-00136 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00136""]"
CAS-CSE-08-0034,CSE-08,2024-12-08T20:28:25.970046,2024-12-08T21:10:24.752867,Nuclear plant boundary sensor alarm ALT-CSE-08-00141 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00141""]"
CAS-CSE-08-0035,CSE-08,2024-10-13T03:37:02.617134,2024-10-13T04:19:04.043764,Nuclear plant boundary sensor alarm ALT-CSE-08-00144 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00144""]"
CAS-CSE-08-0036,CSE-08,2024-10-08T00:01:58.265041,2024-10-08T01:01:12.331759,Nuclear plant boundary sensor alarm ALT-CSE-08-00149 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00149""]"
CAS-CSE-08-0037,CSE-08,2024-11-18T21:52:39.547794,2024-11-18T22:36:13.470008,Nuclear plant boundary sensor alarm ALT-CSE-08-00155 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00155""]"
CAS-CSE-08-0038,CSE-08,2024-12-10T21:12:51.349158,2024-12-10T21:38:24.430008,Nuclear plant boundary sensor alarm ALT-CSE-08-00158 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00158""]"
CAS-CSE-08-0039,CSE-08,2024-11-11T14:08:31.812936,2024-11-11T15:20:36.462478,Nuclear plant boundary sensor alarm ALT-CSE-08-00163 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00163""]"
CAS-CSE-08-0040,CSE-08,2024-10-14T21:14:37.282117,2024-10-14T21:59:28.838105,Nuclear plant boundary sensor alarm ALT-CSE-08-00169 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00169""]"
CAS-CSE-08-0041,CSE-08,2024-12-02T04:18:57.473355,2024-12-02T05:05:35.324919,Nuclear plant boundary sensor alarm ALT-CSE-08-00174 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00174""]"
CAS-CSE-08-0042,CSE-08,2024-12-18T18:13:34.634338,2024-12-18T19:04:17.284319,Nuclear plant boundary sensor alarm ALT-CSE-08-00175 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00175""]"
CAS-CSE-08-0043,CSE-08,2024-11-16T16:30:32.389785,2024-11-16T17:32:25.550753,Nuclear plant boundary sensor alarm ALT-CSE-08-00177 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00177""]"
CAS-CSE-08-0044,CSE-08,2024-12-04T03:19:39.203894,2024-12-04T03:47:13.266702,Nuclear plant boundary sensor alarm ALT-CSE-08-00187 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00187""]"
CAS-CSE-08-0045,CSE-08,2024-12-27T01:17:14.421742,2024-12-27T01:53:53.321959,Nuclear plant boundary sensor alarm ALT-CSE-08-00193 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00193""]"
CAS-CSE-08-0046,CSE-08,2024-11-11T05:36:42.102596,2024-11-11T06:15:15.802169,Nuclear plant boundary sensor alarm ALT-CSE-08-00207 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00207""]"
CAS-CSE-08-0047,CSE-08,2024-10-13T18:23:48.528916,2024-10-13T18:56:06.223423,Nuclear plant boundary sensor alarm ALT-CSE-08-00209 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00209""]"
CAS-CSE-08-0048,CSE-08,2024-12-11T20:18:39.107834,2024-12-11T21:36:18.998349,Nuclear plant boundary sensor alarm ALT-CSE-08-00214 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00214""]"
CAS-CSE-08-0049,CSE-08,2024-10-07T11:25:07.293010,2024-10-07T12:53:02.997031,Nuclear plant boundary sensor alarm ALT-CSE-08-00218 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00218""]"
CAS-CSE-08-0050,CSE-08,2024-12-05T07:54:47.885176,2024-12-05T09:05:48.939652,Nuclear plant boundary sensor alarm ALT-CSE-08-00219 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00219""]"
CAS-CSE-08-0051,CSE-08,2024-11-25T01:08:16.843040,2024-11-25T02:04:57.074717,Nuclear plant boundary sensor alarm ALT-CSE-08-00224 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00224""]"
CAS-CSE-08-0052,CSE-08,2024-12-02T02:16:30.006107,2024-12-02T03:25:37.293372,Nuclear plant boundary sensor alarm ALT-CSE-08-00228 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00228""]"
CAS-CSE-08-0053,CSE-08,2024-11-22T09:16:28.522047,2024-11-22T10:07:08.823993,Nuclear plant boundary sensor alarm ALT-CSE-08-00230 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00230""]"
CAS-CSE-08-0054,CSE-08,2024-11-30T09:28:09.582746,2024-11-30T10:56:11.931313,Nuclear plant boundary sensor alarm ALT-CSE-08-00235 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00235""]"
CAS-CSE-08-0055,CSE-08,2024-10-22T03:07:16.070840,2024-10-22T03:32:19.769772,Nuclear plant boundary sensor alarm ALT-CSE-08-00255 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00255""]"
CAS-CSE-08-0056,CSE-08,2024-10-29T02:04:43.601430,2024-10-29T03:18:32.493000,Nuclear plant boundary sensor alarm ALT-CSE-08-00281 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00281""]"
CAS-CSE-08-0057,CSE-08,2024-11-21T12:21:57.178862,2024-11-21T13:15:59.686900,Nuclear plant boundary sensor alarm ALT-CSE-08-00286 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00286""]"
CAS-CSE-08-0058,CSE-08,2024-12-07T13:24:10.537633,2024-12-07T14:03:44.662784,Nuclear plant boundary sensor alarm ALT-CSE-08-00289 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00289""]"
CAS-CSE-08-0059,CSE-08,2024-11-16T12:28:49.432747,2024-11-16T13:38:31.784836,Nuclear plant boundary sensor alarm ALT-CSE-08-00296 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00296""]"
CAS-CSE-08-0060,CSE-08,2024-10-03T04:09:03.060624,2024-10-03T05:31:10.405988,Nuclear plant boundary sensor alarm ALT-CSE-08-00297 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00297""]"
CAS-CSE-08-0061,CSE-08,2024-11-11T09:30:32.996131,2024-11-11T10:26:03.095743,Nuclear plant boundary sensor alarm ALT-CSE-08-00310 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00310""]"
CAS-CSE-08-0062,CSE-08,2024-11-22T09:43:53.791857,2024-11-22T10:43:41.696468,Nuclear plant boundary sensor alarm ALT-CSE-08-00315 verified against physical access log.,NUC-ANALYST-1,True,Resolved,"[""ALT-CSE-08-00315""]"
CAS-CSE-08-0063,CSE-08,2024-12-28T22:02:27.803854,2024-12-28T23:15:26.595574,Nuclear plant boundary sensor alarm ALT-CSE-08-00316 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00316""]"
CAS-CSE-08-0064,CSE-08,2024-12-20T01:09:52.349347,2024-12-20T02:26:51.917338,Nuclear plant boundary sensor alarm ALT-CSE-08-00319 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00319""]"
CAS-CSE-08-0065,CSE-08,2024-12-09T10:35:50.639797,2024-12-09T11:48:55.215171,Nuclear plant boundary sensor alarm ALT-CSE-08-00329 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00329""]"
CAS-CSE-08-0066,CSE-08,2024-12-04T00:52:33.443066,2024-12-04T01:57:26.249774,Nuclear plant boundary sensor alarm ALT-CSE-08-00332 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00332""]"
CAS-CSE-08-0067,CSE-08,2024-10-11T02:02:14.576278,2024-10-11T03:13:21.801655,Nuclear plant boundary sensor alarm ALT-CSE-08-00336 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00336""]"
CAS-CSE-08-0068,CSE-08,2024-11-18T22:23:15.988867,2024-11-18T22:55:14.627323,Nuclear plant boundary sensor alarm ALT-CSE-08-00337 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00337""]"
CAS-CSE-08-0069,CSE-08,2024-12-27T20:38:30.994796,2024-12-27T21:09:33.054027,Nuclear plant boundary sensor alarm ALT-CSE-08-00338 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00338""]"
CAS-CSE-08-0070,CSE-08,2024-11-16T14:15:04.294630,2024-11-16T15:22:03.081321,Nuclear plant boundary sensor alarm ALT-CSE-08-00339 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00339""]"
CAS-CSE-08-0071,CSE-08,2024-11-19T11:20:56.186541,2024-11-19T12:10:57.526464,Nuclear plant boundary sensor alarm ALT-CSE-08-00342 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00342""]"
CAS-CSE-08-0072,CSE-08,2024-10-10T00:45:16.780521,2024-10-10T01:38:35.163708,Nuclear plant boundary sensor alarm ALT-CSE-08-00343 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00343""]"
CAS-CSE-08-0073,CSE-08,2024-10-04T08:42:19.804919,2024-10-04T09:00:06.438781,Nuclear plant boundary sensor alarm ALT-CSE-08-00355 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00355""]"
CAS-CSE-08-0074,CSE-08,2024-10-08T20:42:50.115051,2024-10-08T21:14:14.297518,Nuclear plant boundary sensor alarm ALT-CSE-08-00358 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00358""]"
CAS-CSE-08-0075,CSE-08,2024-12-14T23:31:54.960425,2024-12-14T23:55:33.413575,Nuclear plant boundary sensor alarm ALT-CSE-08-00359 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00359""]"
CAS-CSE-08-0076,CSE-08,2024-12-14T22:47:38.923998,2024-12-15T00:09:31.334818,Nuclear plant boundary sensor alarm ALT-CSE-08-00367 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00367""]"
CAS-CSE-08-0077,CSE-08,2024-10-12T17:35:25.186873,2024-10-12T18:56:50.490702,Nuclear plant boundary sensor alarm ALT-CSE-08-00383 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00383""]"
CAS-CSE-08-0078,CSE-08,2024-11-20T00:44:25.297663,2024-11-20T02:10:03.310103,Nuclear plant boundary sensor alarm ALT-CSE-08-00384 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00384""]"
CAS-CSE-08-0079,CSE-08,2024-12-10T00:03:57.723184,2024-12-10T00:48:36.292603,Nuclear plant boundary sensor alarm ALT-CSE-08-00388 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00388""]"
CAS-CSE-08-0080,CSE-08,2024-10-05T21:05:44.634841,2024-10-05T21:51:58.277937,Nuclear plant boundary sensor alarm ALT-CSE-08-00390 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00390""]"
CAS-CSE-08-0081,CSE-08,2024-11-11T03:06:25.687237,2024-11-11T03:51:15.898907,Nuclear plant boundary sensor alarm ALT-CSE-08-00395 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00395""]"
CAS-CSE-08-0082,CSE-08,2024-11-21T12:46:12.642281,2024-11-21T13:24:01.573346,Nuclear plant boundary sensor alarm ALT-CSE-08-00396 verified against physical access log.,NUC-ANALYST-1,True,Resolved,"[""ALT-CSE-08-00396""]"
CAS-CSE-08-0083,CSE-08,2024-10-22T07:36:02.147732,2024-10-22T08:41:49.653634,Nuclear plant boundary sensor alarm ALT-CSE-08-00399 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00399""]"
CAS-CSE-08-0084,CSE-08,2024-10-07T03:34:14.931849,2024-10-07T04:56:37.756089,Nuclear plant boundary sensor alarm ALT-CSE-08-00409 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00409""]"
CAS-CSE-08-0085,CSE-08,2024-10-20T19:41:29.265476,2024-10-20T21:02:29.360805,Nuclear plant boundary sensor alarm ALT-CSE-08-00411 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00411""]"
CAS-CSE-08-0086,CSE-08,2024-12-04T13:16:54.695540,2024-12-04T14:08:13.569645,Nuclear plant boundary sensor alarm ALT-CSE-08-00413 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00413""]"
CAS-CSE-08-0087,CSE-08,2024-10-12T07:14:20.739387,2024-10-12T08:01:35.252327,Nuclear plant boundary sensor alarm ALT-CSE-08-00422 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00422""]"
CAS-CSE-08-0088,CSE-08,2024-10-09T03:48:45.999033,2024-10-09T04:52:53.178290,Nuclear plant boundary sensor alarm ALT-CSE-08-00435 verified against physical access log.,NUC-ANALYST-1,True,Resolved,"[""ALT-CSE-08-00435""]"
CAS-CSE-08-0089,CSE-08,2024-10-20T13:30:01.985239,2024-10-20T14:02:47.165367,Nuclear plant boundary sensor alarm ALT-CSE-08-00436 verified against physical access log.,NUC-ANALYST-3,True,Resolved,"[""ALT-CSE-08-00436""]"
CAS-CSE-08-0090,CSE-08,2024-10-09T16:52:45.745537,2024-10-09T18:16:14.355795,Nuclear plant boundary sensor alarm ALT-CSE-08-00437 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00437""]"
CAS-CSE-08-0091,CSE-08,2024-11-05T20:39:37.666931,2024-11-05T21:40:34.560038,Nuclear plant boundary sensor alarm ALT-CSE-08-00450 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00450""]"
CAS-CSE-08-0092,CSE-08,2024-10-08T20:59:31.508131,2024-10-08T22:03:23.282698,Nuclear plant boundary sensor alarm ALT-CSE-08-00451 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00451""]"
CAS-CSE-08-0093,CSE-08,2024-11-01T02:35:41.949996,2024-11-01T03:27:31.432854,Nuclear plant boundary sensor alarm ALT-CSE-08-00454 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00454""]"
CAS-CSE-08-0094,CSE-08,2024-12-19T17:02:53.104063,2024-12-19T17:49:46.434120,Nuclear plant boundary sensor alarm ALT-CSE-08-00455 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00455""]"
CAS-CSE-08-0095,CSE-08,2024-11-17T04:09:04.781287,2024-11-17T05:14:01.467607,Nuclear plant boundary sensor alarm ALT-CSE-08-00462 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00462""]"
CAS-CSE-08-0096,CSE-08,2024-11-27T21:36:51.146255,2024-11-27T21:59:17.025999,Nuclear plant boundary sensor alarm ALT-CSE-08-00463 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00463""]"
CAS-CSE-08-0097,CSE-08,2024-10-03T01:53:33.878495,2024-10-03T03:17:28.560127,Nuclear plant boundary sensor alarm ALT-CSE-08-00464 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00464""]"
CAS-CSE-08-0098,CSE-08,2024-12-09T05:03:17.818085,2024-12-09T05:56:32.259127,Nuclear plant boundary sensor alarm ALT-CSE-08-00486 verified against physical access log.,NUC-ANALYST-1,True,Resolved,"[""ALT-CSE-08-00486""]"
CAS-CSE-08-0099,CSE-08,2024-10-07T23:18:44.664692,2024-10-08T00:27:56.158984,Nuclear plant boundary sensor alarm ALT-CSE-08-00489 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00489""]"
CAS-CSE-08-0100,CSE-08,2024-12-29T04:28:08.454395,2024-12-29T05:12:38.335641,Nuclear plant boundary sensor alarm ALT-CSE-08-00490 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00490""]"
CAS-CSE-08-0101,CSE-08,2024-11-15T06:05:47.508221,2024-11-15T06:41:53.015933,Nuclear plant boundary sensor alarm ALT-CSE-08-00495 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00495""]"
CAS-CSE-08-0102,CSE-08,2024-12-26T21:58:40.924317,2024-12-26T23:16:57.256810,Nuclear plant boundary sensor alarm ALT-CSE-08-00504 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00504""]"
CAS-CSE-08-0103,CSE-08,2024-12-04T11:13:54.467469,2024-12-04T12:33:38.953440,Nuclear plant boundary sensor alarm ALT-CSE-08-00509 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00509""]"
CAS-CSE-08-0104,CSE-08,2024-10-30T22:14:52.229888,2024-10-30T23:29:25.440491,Nuclear plant boundary sensor alarm ALT-CSE-08-00516 verified against physical access log.,NUC-ANALYST-2,True,Resolved,"[""ALT-CSE-08-00516""]"
CAS-CSE-08-0105,CSE-08,2024-10-25T19:18:00.060547,2024-10-25T19:56:32.401264,Nuclear plant boundary sensor alarm ALT-CSE-08-00517 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00517""]"
CAS-CSE-08-0106,CSE-08,2024-12-23T18:50:27.450037,2024-12-23T20:09:26.374306,Nuclear plant boundary sensor alarm ALT-CSE-08-00519 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00519""]"
CAS-CSE-08-0107,CSE-08,2024-11-16T14:53:18.920380,2024-11-16T15:28:01.692980,Nuclear plant boundary sensor alarm ALT-CSE-08-00522 verified against physical access log.,NUC-ANALYST-3,False,Resolved,"[""ALT-CSE-08-00522""]"
CAS-CSE-08-0108,CSE-08,2024-11-10T07:39:38.872309,2024-11-10T08:53:19.408967,Nuclear plant boundary sensor alarm ALT-CSE-08-00525 verified against physical access log.,NUC-ANALYST-1,False,Resolved,"[""ALT-CSE-08-00525""]"
CAS-CSE-08-0109,CSE-08,2024-10-07T16:05:43.212677,2024-10-07T17:30:22.276635,Nuclear plant boundary sensor alarm ALT-CSE-08-00536 verified against physical access log.,NUC-ANALYST-2,False,Resolved,"[""ALT-CSE-08-00536""]"
