alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-11-00011,CSE-11,LOW,2024-10-08T03:58:37,2024-10-08T04:04:02.131919,2024-10-08T05:22:27.310617,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00012,CSE-11,LOW,2024-10-04T01:12:54,2024-10-04T01:27:23.614508,2024-10-04T01:44:54.551870,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00013,CSE-11,LOW,2024-12-08T19:48:49,2024-12-08T19:59:54.802994,2024-12-08T20:44:49.982226,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00014,CSE-11,LOW,2024-12-26T05:06:21,2024-12-26T05:33:56.468144,2024-12-26T06:18:48.242286,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00015,CSE-11,CRITICAL,2024-12-09T07:37:14,2024-12-09T08:03:35.746136,2024-12-09T08:33:02.528449,CLOSED,CAS-CSE-11-0004,CTRL-SRV-11,False
ALT-CSE-11-00016,CSE-11,CRITICAL,2024-12-09T01:08:24,2024-12-09T01:14:45.675554,2024-12-09T01:49:12.897962,CLOSED,CAS-CSE-11-0005,CTRL-SRV-11,False
ALT-CSE-11-00017,CSE-11,LOW,2024-10-27T12:01:41,2024-10-27T12:29:14.695888,2024-10-27T13:28:07.155620,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00018,CSE-11,MEDIUM,2024-11-16T03:27:45,2024-11-16T03:56:39.965699,2024-11-16T03:50:48.975641,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00019,CSE-11,CRITICAL,2024-11-20T12:59:15,2024-11-20T13:23:15.854134,2024-11-20T14:14:45.481139,CLOSED,CAS-CSE-11-0006,ENDPOINT-11A,False
ALT-CSE-11-00020,CSE-11,LOW,2024-12-10T02:05:31,2024-12-10T02:11:03.604102,2024-12-10T03:24:18.100803,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00021,CSE-11,LOW,2024-12-06T19:10:05,2024-12-06T19:38:56.998622,2024-12-06T20:23:19.860174,CLOSED,CAS-CSE-11-0007,CTRL-SRV-11,False
ALT-CSE-11-00022,CSE-11,MEDIUM,2024-12-29T13:48:38,2024-12-29T14:04:42.229192,2024-12-29T15:23:37.579236,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00023,CSE-11,CRITICAL,2024-10-22T09:08:59,2024-10-22T09:23:03.466500,2024-10-22T09:49:32.895827,CLOSED,CAS-CSE-11-0008,ENDPOINT-11A,False
ALT-CSE-11-00024,CSE-11,MEDIUM,2024-12-20T07:53:38,2024-12-20T08:09:15.894215,2024-12-20T08:29:30.473675,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00025,CSE-11,LOW,2024-11-08T08:49:35,2024-11-08T09:17:31.629667,2024-11-08T10:08:26.082513,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00026,CSE-11,MEDIUM,2024-10-19T08:31:02,2024-10-19T08:59:47.260734,2024-10-19T08:57:12.853445,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00027,CSE-11,MEDIUM,2024-12-09T22:40:36,2024-12-09T22:46:53.095260,2024-12-09T23:56:01.228896,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00028,CSE-11,LOW,2024-11-06T01:18:48,2024-11-06T01:36:51.596124,2024-11-06T02:15:17.973039,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00029,CSE-11,LOW,2024-10-28T08:00:36,2024-10-28T08:18:38.054164,2024-10-28T09:15:08.403011,CLOSED,CAS-CSE-11-0009,ENDPOINT-11A,False
ALT-CSE-11-00030,CSE-11,LOW,2024-11-06T11:36:33,2024-11-06T11:46:03.975045,2024-11-06T11:51:08.089967,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00031,CSE-11,LOW,2024-12-14T18:37:37,2024-12-14T19:00:41.218563,2024-12-14T19:30:06.622005,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00032,CSE-11,MEDIUM,2024-11-04T05:56:54,2024-11-04T06:05:46.829973,2024-11-04T07:25:39.856692,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00033,CSE-11,MEDIUM,2024-11-19T14:30:52,2024-11-19T14:53:30.015757,2024-11-19T15:34:26.488030,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00034,CSE-11,MEDIUM,2024-11-27T12:42:35,2024-11-27T12:53:16.889242,2024-11-27T14:13:34.481419,CLOSED,CAS-CSE-11-0010,CTRL-SRV-11,False
ALT-CSE-11-00035,CSE-11,MEDIUM,2024-12-13T13:00:09,2024-12-13T13:14:58.164607,2024-12-13T13:50:05.890682,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00036,CSE-11,LOW,2024-12-25T13:28:46,2024-12-25T13:39:13.469670,2024-12-25T14:47:47.674198,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00037,CSE-11,MEDIUM,2024-11-04T17:38:03,2024-11-04T17:43:42.119046,2024-11-04T18:47:51.217307,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00038,CSE-11,LOW,2024-10-23T23:06:44,2024-10-23T23:36:08.737599,2024-10-24T00:22:30.642341,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00039,CSE-11,MEDIUM,2024-10-28T02:11:29,2024-10-28T02:24:41.046901,2024-10-28T03:03:17.997459,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00040,CSE-11,CRITICAL,2024-12-10T09:15:23,2024-12-10T09:35:59.010749,2024-12-10T10:01:07.592187,CLOSED,CAS-CSE-11-0011,ENDPOINT-11A,False
ALT-CSE-11-00041,CSE-11,MEDIUM,2024-12-20T15:54:38,2024-12-20T16:10:34.387687,2024-12-20T16:45:03.185115,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00042,CSE-11,LOW,2024-11-04T10:12:54,2024-11-04T10:30:08.508771,2024-11-04T11:06:12.234392,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00043,CSE-11,MEDIUM,2024-10-02T23:15:00,2024-10-02T23:26:48.756224,2024-10-03T00:30:37.506710,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00044,CSE-11,MEDIUM,2024-11-09T09:03:28,2024-11-09T09:24:22.096442,2024-11-09T10:01:24.785462,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00045,CSE-11,CRITICAL,2024-12-18T08:22:32,2024-12-18T08:38:13.708268,2024-12-18T09:25:12.546218,CLOSED,CAS-CSE-11-0012,ENDPOINT-11A,False
ALT-CSE-11-00046,CSE-11,CRITICAL,2024-12-20T07:48:03,2024-12-20T07:54:51.050199,2024-12-20T09:26:12.895315,CLOSED,CAS-CSE-11-0013,CTRL-SRV-11,False
ALT-CSE-11-00047,CSE-11,LOW,2024-10-13T13:13:03,2024-10-13T13:33:48.680212,2024-10-13T14:01:50.424150,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00048,CSE-11,MEDIUM,2024-11-06T15:02:50,2024-11-06T15:32:47.484654,2024-11-06T16:14:43.479886,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00049,CSE-11,MEDIUM,2024-11-03T02:13:35,2024-11-03T02:21:57.734232,2024-11-03T03:25:41.121266,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00050,CSE-11,MEDIUM,2024-10-29T17:05:47,2024-10-29T17:30:55.067311,2024-10-29T18:27:28.906724,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00051,CSE-11,MEDIUM,2024-11-08T13:57:23,2024-11-08T14:07:13.550540,2024-11-08T15:26:04.074689,CLOSED,CAS-CSE-11-0014,CTRL-SRV-11,False
ALT-CSE-11-00052,CSE-11,MEDIUM,2024-10-11T21:25:04,2024-10-11T21:36:23.698445,2024-10-11T22:31:46.355596,CLOSED,CAS-CSE-11-0015,ENDPOINT-11A,False
ALT-CSE-11-00053,CSE-11,MEDIUM,2024-12-09T10:11:09,2024-12-09T10:31:39.328500,2024-12-09T11:17:49.464442,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00054,CSE-11,MEDIUM,2024-10-30T02:08:12,2024-10-30T02:37:49.912139,2024-10-30T02:43:42.804039,CLOSED,CAS-CSE-11-0016,CTRL-SRV-11,False
ALT-CSE-11-00055,CSE-11,LOW,2024-12-17T17:27:17,2024-12-17T17:32:21.899674,2024-12-17T18:33:36.749922,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00056,CSE-11,LOW,2024-12-20T04:15:41,2024-12-20T04:23:13.852568,2024-12-20T05:53:28.528945,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00057,CSE-11,LOW,2024-11-30T15:08:09,2024-11-30T15:26:14.529740,2024-11-30T16:44:54.276134,CLOSED,CAS-CSE-11-0017,ENDPOINT-11A,False
ALT-CSE-11-00058,CSE-11,CRITICAL,2024-12-06T14:47:40,2024-12-06T15:17:27.334424,2024-12-06T15:39:20.987352,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00059,CSE-11,LOW,2024-11-20T04:40:03,2024-11-20T04:55:09.202795,2024-11-20T05:44:12.775550,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00060,CSE-11,LOW,2024-12-05T23:39:55,2024-12-06T00:00:20.482740,2024-12-06T00:39:03.284410,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00061,CSE-11,MEDIUM,2024-12-14T23:05:16,2024-12-14T23:18:39.052960,2024-12-14T23:40:31.936898,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00062,CSE-11,LOW,2024-11-24T07:13:04,2024-11-24T07:31:48.215535,2024-11-24T07:59:24.462650,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00063,CSE-11,LOW,2024-10-05T21:02:07,2024-10-05T21:21:54.204280,2024-10-05T21:52:29.520793,CLOSED,CAS-CSE-11-0018,ENDPOINT-11A,False
ALT-CSE-11-00064,CSE-11,MEDIUM,2024-12-24T10:36:52,2024-12-24T11:02:58.124722,2024-12-24T11:38:23.961990,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00065,CSE-11,LOW,2024-10-30T03:54:02,2024-10-30T04:00:47.272156,2024-10-30T05:05:33.753800,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00066,CSE-11,MEDIUM,2024-10-19T13:20:21,2024-10-19T13:44:24.661612,2024-10-19T14:06:35.123797,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00067,CSE-11,MEDIUM,2024-11-15T00:36:46,2024-11-15T00:56:05.729435,2024-11-15T01:38:52.897758,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00068,CSE-11,MEDIUM,2024-12-02T16:04:53,2024-12-02T16:19:08.533837,2024-12-02T17:30:20.043953,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00069,CSE-11,MEDIUM,2024-10-30T16:20:55,2024-10-30T16:28:46.959507,2024-10-30T17:39:58.046244,CLOSED,CAS-CSE-11-0019,ENDPOINT-11A,False
ALT-CSE-11-00070,CSE-11,CRITICAL,2024-10-14T15:34:39,2024-10-14T15:54:15.838694,2024-10-14T16:48:18.220528,CLOSED,CAS-CSE-11-0020,ENDPOINT-11A,False
ALT-CSE-11-00071,CSE-11,CRITICAL,2024-12-25T01:02:28,2024-12-25T01:13:26.714741,2024-12-25T02:06:30.537293,CLOSED,CAS-CSE-11-0021,CTRL-SRV-11,False
ALT-CSE-11-00072,CSE-11,LOW,2024-10-24T12:27:38,2024-10-24T12:44:41.361001,2024-10-24T13:24:41.120918,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00073,CSE-11,MEDIUM,2024-12-21T00:37:08,2024-12-21T01:06:02.253836,2024-12-21T02:13:04.455373,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00074,CSE-11,MEDIUM,2024-10-04T07:40:45,2024-10-04T07:49:28.124677,2024-10-04T08:42:13.116915,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00075,CSE-11,CRITICAL,2024-11-13T05:30:31,2024-11-13T05:42:30.185897,2024-11-13T06:06:36.467675,CLOSED,CAS-CSE-11-0022,CTRL-SRV-11,False
ALT-CSE-11-00076,CSE-11,MEDIUM,2024-11-12T17:55:16,2024-11-12T18:13:13.618718,2024-11-12T18:42:37.170911,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00077,CSE-11,LOW,2024-12-10T14:15:13,2024-12-10T14:41:24.976387,2024-12-10T15:15:01.205187,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00078,CSE-11,LOW,2024-12-28T15:37:47,2024-12-28T16:06:18.697956,2024-12-28T16:48:58.171978,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00079,CSE-11,MEDIUM,2024-10-02T05:05:56,2024-10-02T05:34:12.345937,2024-10-02T05:58:50.717977,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00080,CSE-11,LOW,2024-12-18T20:57:10,2024-12-18T21:25:16.168948,2024-12-18T21:54:48.331603,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00081,CSE-11,CRITICAL,2024-12-19T17:54:11,2024-12-19T18:14:52.178591,2024-12-19T18:51:33.750675,CLOSED,CAS-CSE-11-0023,CTRL-SRV-11,False
ALT-CSE-11-00082,CSE-11,LOW,2024-10-08T00:21:09,2024-10-08T00:32:41.312649,2024-10-08T01:06:57.135676,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00083,CSE-11,CRITICAL,2024-11-17T09:53:32,2024-11-17T10:03:55.406408,2024-11-17T10:18:02.126584,CLOSED,CAS-CSE-11-0024,ENDPOINT-11A,False
ALT-CSE-11-00084,CSE-11,LOW,2024-12-18T02:54:33,2024-12-18T03:22:25.836926,2024-12-18T04:23:01.236473,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00085,CSE-11,MEDIUM,2024-10-03T09:56:52,2024-10-03T10:06:07.640522,2024-10-03T10:30:37.958811,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00086,CSE-11,MEDIUM,2024-12-12T01:17:38,2024-12-12T01:28:25.932551,2024-12-12T02:00:51.586119,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00087,CSE-11,LOW,2024-10-04T08:03:02,2024-10-04T08:13:47.269652,2024-10-04T08:55:18.335745,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00088,CSE-11,LOW,2024-10-03T21:55:25,2024-10-03T22:11:50.167169,2024-10-03T23:02:05.440396,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00089,CSE-11,MEDIUM,2024-10-18T11:41:50,2024-10-18T11:58:43.510532,2024-10-18T13:06:03.885729,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00090,CSE-11,CRITICAL,2024-11-26T16:18:48,2024-11-26T16:36:43.959385,2024-11-26T17:18:05.547564,CLOSED,CAS-CSE-11-0025,CTRL-SRV-11,False
ALT-CSE-11-00091,CSE-11,LOW,2024-10-31T08:36:56,2024-10-31T08:46:47.886239,2024-10-31T09:59:28.899799,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00092,CSE-11,MEDIUM,2024-12-17T05:38:13,2024-12-17T06:03:26.689821,2024-12-17T06:31:18.376652,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00093,CSE-11,LOW,2024-10-09T23:50:49,2024-10-10T00:00:21.194460,2024-10-10T00:27:08.088623,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00094,CSE-11,MEDIUM,2024-10-26T22:38:25,2024-10-26T22:54:58.425558,2024-10-26T23:30:42.714645,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00095,CSE-11,LOW,2024-10-22T01:20:47,2024-10-22T01:50:19.859354,2024-10-22T02:36:37.888398,CLOSED,CAS-CSE-11-0026,CTRL-SRV-11,False
ALT-CSE-11-00096,CSE-11,CRITICAL,2024-10-31T02:32:05,2024-10-31T02:47:16.667976,2024-10-31T03:20:24.718235,CLOSED,CAS-CSE-11-0027,CTRL-SRV-11,False
ALT-CSE-11-00097,CSE-11,LOW,2024-10-29T22:15:43,2024-10-29T22:28:16.539971,2024-10-29T23:42:19.241686,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00098,CSE-11,MEDIUM,2024-11-05T01:40:01,2024-11-05T02:07:11.749076,2024-11-05T02:45:01.546712,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00099,CSE-11,MEDIUM,2024-11-19T06:22:38,2024-11-19T06:34:48.968093,2024-11-19T07:01:32.880540,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00100,CSE-11,MEDIUM,2024-11-05T10:52:47,2024-11-05T11:01:04.810513,2024-11-05T11:51:57.167517,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00101,CSE-11,CRITICAL,2024-10-18T12:51:32,2024-10-18T13:02:14.285323,2024-10-18T13:53:57.101232,CLOSED,CAS-CSE-11-0028,CTRL-SRV-11,False
ALT-CSE-11-00102,CSE-11,LOW,2024-12-05T20:32:16,2024-12-05T21:01:38.460071,2024-12-05T21:24:38.579938,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00103,CSE-11,MEDIUM,2024-12-21T05:07:10,2024-12-21T05:24:51.332921,2024-12-21T05:54:12.503866,CLOSED,CAS-CSE-11-0029,ENDPOINT-11A,False
ALT-CSE-11-00104,CSE-11,LOW,2024-11-25T19:33:09,2024-11-25T19:59:12.221473,2024-11-25T20:57:47.006459,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00105,CSE-11,MEDIUM,2024-10-30T10:44:55,2024-10-30T10:58:45.658708,2024-10-30T11:58:09.591224,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00106,CSE-11,CRITICAL,2024-10-14T19:50:09,2024-10-14T20:02:35.293358,2024-10-14T21:20:16.957889,CLOSED,CAS-CSE-11-0030,ENDPOINT-11A,False
ALT-CSE-11-00107,CSE-11,MEDIUM,2024-12-16T07:36:27,2024-12-16T08:01:27.323871,2024-12-16T08:40:53.930801,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00108,CSE-11,LOW,2024-10-18T16:47:07,2024-10-18T17:16:01.881445,2024-10-18T17:39:37.880363,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00109,CSE-11,CRITICAL,2024-10-03T05:14:30,2024-10-03T05:39:58.663573,2024-10-03T06:04:05.698383,CLOSED,CAS-CSE-11-0031,CTRL-SRV-11,False
ALT-CSE-11-00110,CSE-11,MEDIUM,2024-10-26T07:07:20,2024-10-26T07:25:08.940819,2024-10-26T07:30:27.472335,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00111,CSE-11,MEDIUM,2024-10-31T10:17:20,2024-10-31T10:25:37.439888,2024-10-31T11:14:18.204574,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00112,CSE-11,MEDIUM,2024-11-09T18:46:08,2024-11-09T18:53:06.540388,2024-11-09T20:06:37.850509,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00113,CSE-11,MEDIUM,2024-10-06T16:08:09,2024-10-06T16:14:42.741429,2024-10-06T17:41:20.498905,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00114,CSE-11,MEDIUM,2024-10-29T15:23:37,2024-10-29T15:43:10.020171,2024-10-29T16:12:39.653429,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00115,CSE-11,MEDIUM,2024-11-25T09:28:22,2024-11-25T09:55:57.326897,2024-11-25T09:56:27.318450,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00116,CSE-11,MEDIUM,2024-11-05T18:36:18,2024-11-05T19:05:43.052852,2024-11-05T19:43:51.161979,CLOSED,CAS-CSE-11-0032,CTRL-SRV-11,False
ALT-CSE-11-00117,CSE-11,MEDIUM,2024-11-06T09:33:08,2024-11-06T09:38:15.604927,2024-11-06T10:57:06.344767,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00118,CSE-11,MEDIUM,2024-11-10T14:53:11,2024-11-10T14:59:17.129350,2024-11-10T16:06:48.943704,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00119,CSE-11,CRITICAL,2024-12-03T06:27:32,2024-12-03T06:39:32.142505,2024-12-03T07:40:13.243202,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00120,CSE-11,CRITICAL,2024-11-29T20:33:12,2024-11-29T20:48:35.354524,2024-11-29T21:55:22.534832,CLOSED,CAS-CSE-11-0033,ENDPOINT-11A,False
ALT-CSE-11-00121,CSE-11,CRITICAL,2024-10-05T03:46:10,2024-10-05T04:09:16.722863,2024-10-05T04:08:45.962867,CLOSED,CAS-CSE-11-0034,CTRL-SRV-11,False
ALT-CSE-11-00122,CSE-11,MEDIUM,2024-11-12T03:47:10,2024-11-12T04:10:39.063313,2024-11-12T04:24:48.721955,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00123,CSE-11,MEDIUM,2024-10-18T09:53:01,2024-10-18T10:11:42.354892,2024-10-18T10:31:50.363053,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00124,CSE-11,MEDIUM,2024-11-17T03:26:12,2024-11-17T03:46:04.986880,2024-11-17T04:20:38.267483,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00125,CSE-11,LOW,2024-11-25T05:44:00,2024-11-25T06:08:25.705247,2024-11-25T06:19:36.997694,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00126,CSE-11,LOW,2024-12-14T01:24:12,2024-12-14T01:46:48.736891,2024-12-14T02:55:30.375129,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00127,CSE-11,MEDIUM,2024-11-07T10:43:19,2024-11-07T11:10:34.752360,2024-11-07T11:38:11.931493,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00128,CSE-11,CRITICAL,2024-11-23T19:44:34,2024-11-23T20:04:06.274879,2024-11-23T20:19:53.547544,CLOSED,CAS-CSE-11-0035,CTRL-SRV-11,False
ALT-CSE-11-00129,CSE-11,MEDIUM,2024-11-10T08:44:46,2024-11-10T09:02:54.147019,2024-11-10T09:48:46.919334,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00130,CSE-11,CRITICAL,2024-11-30T22:46:25,2024-11-30T23:15:14.493699,2024-11-30T23:18:08.825594,CLOSED,CAS-CSE-11-0036,ENDPOINT-11A,False
ALT-CSE-11-00131,CSE-11,MEDIUM,2024-12-08T00:56:43,2024-12-08T01:15:57.879814,2024-12-08T01:20:50.497183,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00132,CSE-11,MEDIUM,2024-10-15T20:45:16,2024-10-15T20:55:27.883826,2024-10-15T22:08:36.246920,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00133,CSE-11,LOW,2024-11-01T01:07:20,2024-11-01T01:22:04.294783,2024-11-01T02:04:24.489440,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00134,CSE-11,MEDIUM,2024-10-29T17:05:03,2024-10-29T17:26:49.282072,2024-10-29T18:34:37.450487,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00135,CSE-11,LOW,2024-11-23T07:38:40,2024-11-23T08:04:01.682491,2024-11-23T08:13:15.313967,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00136,CSE-11,MEDIUM,2024-11-04T21:09:45,2024-11-04T21:33:26.038211,2024-11-04T22:37:03.303721,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00137,CSE-11,MEDIUM,2024-12-14T06:29:34,2024-12-14T06:55:54.301821,2024-12-14T07:11:49.911462,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00138,CSE-11,MEDIUM,2024-10-07T03:19:15,2024-10-07T03:37:38.109937,2024-10-07T03:41:06.036153,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00139,CSE-11,MEDIUM,2024-11-29T11:18:05,2024-11-29T11:39:58.329536,2024-11-29T12:46:12.020646,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00140,CSE-11,MEDIUM,2024-11-08T19:03:13,2024-11-08T19:20:07.982105,2024-11-08T20:02:47.270306,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00141,CSE-11,LOW,2024-11-23T13:10:05,2024-11-23T13:27:38.030130,2024-11-23T14:49:13.432252,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00142,CSE-11,CRITICAL,2024-11-05T15:46:48,2024-11-05T15:56:13.758943,2024-11-05T16:30:36.866792,CLOSED,CAS-CSE-11-0037,ENDPOINT-11A,False
ALT-CSE-11-00143,CSE-11,CRITICAL,2024-12-10T20:02:07,2024-12-10T20:22:12.671050,2024-12-10T20:58:32.730131,CLOSED,CAS-CSE-11-0038,ENDPOINT-11A,False
ALT-CSE-11-00144,CSE-11,LOW,2024-12-15T12:26:09,2024-12-15T12:36:17.180376,2024-12-15T13:27:22.592079,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00145,CSE-11,MEDIUM,2024-11-05T20:57:40,2024-11-05T21:12:20.544196,2024-11-05T21:26:57.535244,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00146,CSE-11,MEDIUM,2024-11-15T05:55:30,2024-11-15T06:15:40.812987,2024-11-15T07:04:59.693457,CLOSED,CAS-CSE-11-0039,ENDPOINT-11A,False
ALT-CSE-11-00147,CSE-11,LOW,2024-11-21T04:10:31,2024-11-21T04:38:17.275538,2024-11-21T04:33:52.395356,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00148,CSE-11,LOW,2024-10-06T11:10:43,2024-10-06T11:18:14.179767,2024-10-06T12:06:53.585970,CLOSED,,CTRL-SRV-11,False
