alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-08-00019,CSE-08,CRITICAL,2024-11-06T13:53:09,2024-11-06T14:11:02.710639,2024-11-06T14:46:33.334739,CLOSED,CAS-CSE-08-0005,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00020,CSE-08,HIGH,2024-12-25T06:23:17,2024-12-25T06:41:26.501834,2024-12-25T07:05:59.758088,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00021,CSE-08,HIGH,2024-11-25T23:56:18,2024-11-26T00:03:36.934245,2024-11-26T01:19:26.256824,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00022,CSE-08,HIGH,2024-11-09T22:28:31,2024-11-09T22:39:28.469465,2024-11-09T23:58:23.970039,CLOSED,CAS-CSE-08-0006,COOLING-MONITOR-01,False
ALT-CSE-08-00023,CSE-08,HIGH,2024-11-22T00:43:09,2024-11-22T00:49:41.558074,2024-11-22T02:00:04.497247,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00024,CSE-08,LOW,2024-10-10T09:19:28,2024-10-10T09:36:18.878352,2024-10-10T10:07:40.492589,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00025,CSE-08,MEDIUM,2024-10-20T06:49:03,2024-10-20T07:08:40.844666,2024-10-20T07:45:24.009631,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00026,CSE-08,LOW,2024-11-24T05:43:36,2024-11-24T05:48:51.128342,2024-11-24T06:34:21.159648,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00027,CSE-08,HIGH,2024-10-11T11:39:32,2024-10-11T11:52:38.169552,2024-10-11T12:35:59.135833,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00028,CSE-08,HIGH,2024-10-15T15:41:38,2024-10-15T15:47:49.334145,2024-10-15T16:21:33.029741,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00029,CSE-08,HIGH,2024-11-18T02:46:02,2024-11-18T03:05:54.029983,2024-11-18T03:57:23.183364,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00030,CSE-08,LOW,2024-11-29T18:45:22,2024-11-29T18:54:55.916800,2024-11-29T20:02:14.640553,CLOSED,CAS-CSE-08-0007,COOLING-MONITOR-01,False
ALT-CSE-08-00031,CSE-08,MEDIUM,2024-11-22T03:30:27,2024-11-22T03:48:04.772259,2024-11-22T04:34:03.657659,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00032,CSE-08,MEDIUM,2024-12-09T03:58:18,2024-12-09T04:05:31.807736,2024-12-09T05:15:36.623792,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00033,CSE-08,MEDIUM,2024-10-25T05:11:18,2024-10-25T05:22:33.415447,2024-10-25T06:08:59.083165,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00034,CSE-08,HIGH,2024-12-25T18:01:18,2024-12-25T18:11:29.562591,2024-12-25T19:05:47.379569,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00035,CSE-08,CRITICAL,2024-11-18T07:21:48,2024-11-18T07:27:22.209766,2024-11-18T08:31:26.532502,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00036,CSE-08,MEDIUM,2024-10-05T06:25:41,2024-10-05T06:33:06.123747,2024-10-05T07:19:56.085692,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00037,CSE-08,CRITICAL,2024-12-06T13:30:03,2024-12-06T13:42:18.975974,2024-12-06T14:17:23.081179,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00038,CSE-08,HIGH,2024-10-10T00:03:54,2024-10-10T00:16:53.074230,2024-10-10T00:52:32.999287,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00039,CSE-08,MEDIUM,2024-10-24T04:54:05,2024-10-24T04:58:23.228710,2024-10-24T05:31:50.158190,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00040,CSE-08,CRITICAL,2024-11-03T11:34:35,2024-11-03T11:53:40.536419,2024-11-03T12:42:48.798837,CLOSED,CAS-CSE-08-0008,PLANT-CORP-GW,False
ALT-CSE-08-00041,CSE-08,MEDIUM,2024-12-23T00:35:09,2024-12-23T00:54:18.896414,2024-12-23T01:53:08.048695,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00042,CSE-08,HIGH,2024-11-03T14:43:22,2024-11-03T15:03:06.707652,2024-11-03T15:28:37.117596,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00043,CSE-08,MEDIUM,2024-12-02T22:53:59,2024-12-02T23:08:59.886129,2024-12-02T23:54:59.720388,CLOSED,CAS-CSE-08-0009,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00044,CSE-08,CRITICAL,2024-10-03T10:57:47,2024-10-03T11:15:11.753691,2024-10-03T11:45:18.826654,CLOSED,CAS-CSE-08-0010,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00045,CSE-08,HIGH,2024-11-08T19:09:52,2024-11-08T19:28:51.988825,2024-11-08T20:25:30.331351,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00046,CSE-08,CRITICAL,2024-12-27T05:12:56,2024-12-27T05:18:32.059030,2024-12-27T06:04:36.816400,CLOSED,CAS-CSE-08-0011,COOLING-MONITOR-01,False
ALT-CSE-08-00047,CSE-08,MEDIUM,2024-11-20T14:14:07,2024-11-20T14:17:10.911764,2024-11-20T15:52:44.449336,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00048,CSE-08,LOW,2024-10-15T14:22:42,2024-10-15T14:39:13.280714,2024-10-15T15:17:53.076637,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00049,CSE-08,MEDIUM,2024-12-16T14:44:49,2024-12-16T14:59:24.098561,2024-12-16T15:23:22.743940,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00050,CSE-08,HIGH,2024-12-01T18:54:39,2024-12-01T19:10:21.796872,2024-12-01T20:08:57.302234,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00051,CSE-08,CRITICAL,2024-12-28T07:12:13,2024-12-28T07:28:23.189594,2024-12-28T08:38:04.169951,CLOSED,CAS-CSE-08-0012,COOLING-MONITOR-01,False
ALT-CSE-08-00052,CSE-08,HIGH,2024-10-18T02:47:27,2024-10-18T03:00:28.741404,2024-10-18T04:26:18.902049,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00053,CSE-08,CRITICAL,2024-12-24T14:05:59,2024-12-24T14:13:40.703917,2024-12-24T14:54:25.536570,CLOSED,CAS-CSE-08-0013,PLANT-CORP-GW,False
ALT-CSE-08-00054,CSE-08,CRITICAL,2024-10-28T23:05:31,2024-10-28T23:20:23.686273,2024-10-29T00:27:33.902592,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00055,CSE-08,MEDIUM,2024-10-13T04:33:28,2024-10-13T04:44:59.074010,2024-10-13T06:09:25.281051,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00056,CSE-08,MEDIUM,2024-10-03T21:02:15,2024-10-03T21:20:49.189550,2024-10-03T21:51:10.833414,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00057,CSE-08,HIGH,2024-12-03T08:10:37,2024-12-03T08:26:46.184418,2024-12-03T09:29:45.646913,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00058,CSE-08,CRITICAL,2024-11-02T14:36:13,2024-11-02T14:45:55.820578,2024-11-02T16:07:49.866158,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00059,CSE-08,CRITICAL,2024-12-09T18:32:08,2024-12-09T18:45:04.658812,2024-12-09T19:16:51.546044,CLOSED,CAS-CSE-08-0014,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00060,CSE-08,CRITICAL,2024-11-24T09:08:23,2024-11-24T09:13:07.631612,2024-11-24T09:49:09.474527,CLOSED,CAS-CSE-08-0015,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00061,CSE-08,HIGH,2024-10-10T23:57:02,2024-10-11T00:09:22.213253,2024-10-11T01:10:23.946195,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00062,CSE-08,LOW,2024-11-05T23:37:21,2024-11-05T23:41:30.883708,2024-11-06T00:18:25.119568,CLOSED,CAS-CSE-08-0016,COOLING-MONITOR-01,False
ALT-CSE-08-00063,CSE-08,HIGH,2024-11-27T16:01:49,2024-11-27T16:05:15.808857,2024-11-27T17:22:26.288755,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00064,CSE-08,MEDIUM,2024-11-15T08:56:25,2024-11-15T09:15:36.831517,2024-11-15T10:18:34.919198,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00065,CSE-08,MEDIUM,2024-10-22T01:43:25,2024-10-22T01:58:12.560082,2024-10-22T02:59:01.331575,CLOSED,CAS-CSE-08-0017,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00066,CSE-08,CRITICAL,2024-10-23T10:53:48,2024-10-23T11:09:13.344041,2024-10-23T12:30:57.287108,CLOSED,CAS-CSE-08-0018,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00067,CSE-08,LOW,2024-10-04T00:08:42,2024-10-04T00:16:25.789496,2024-10-04T01:25:10.338219,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00068,CSE-08,CRITICAL,2024-12-27T15:38:28,2024-12-27T15:48:54.025033,2024-12-27T16:34:59.614945,CLOSED,CAS-CSE-08-0019,COOLING-MONITOR-01,True
ALT-CSE-08-00069,CSE-08,MEDIUM,2024-10-21T13:52:51,2024-10-21T14:08:32.175839,2024-10-21T15:23:58.423761,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00070,CSE-08,LOW,2024-12-29T03:09:55,2024-12-29T03:14:37.403798,2024-12-29T04:20:40.902109,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00071,CSE-08,HIGH,2024-12-04T07:26:43,2024-12-04T07:38:05.419574,2024-12-04T08:25:16.095359,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00072,CSE-08,HIGH,2024-11-16T00:27:04,2024-11-16T00:36:41.397653,2024-11-16T01:15:17.138753,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00073,CSE-08,CRITICAL,2024-12-21T10:43:56,2024-12-21T11:02:11.222733,2024-12-21T12:03:14.285282,CLOSED,CAS-CSE-08-0020,COOLING-MONITOR-01,False
ALT-CSE-08-00074,CSE-08,LOW,2024-10-02T10:36:03,2024-10-02T10:48:12.726501,2024-10-02T11:35:10.924027,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00075,CSE-08,MEDIUM,2024-12-16T08:54:48,2024-12-16T09:05:21.139668,2024-12-16T09:41:39.761186,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00076,CSE-08,HIGH,2024-10-23T21:15:27,2024-10-23T21:27:54.663875,2024-10-23T22:54:04.772586,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00077,CSE-08,CRITICAL,2024-10-23T22:45:44,2024-10-23T22:54:24.344849,2024-10-23T23:41:06.436632,CLOSED,CAS-CSE-08-0021,COOLING-MONITOR-01,False
ALT-CSE-08-00078,CSE-08,CRITICAL,2024-11-16T08:14:06,2024-11-16T08:20:57.726907,2024-11-16T09:48:05.050225,CLOSED,CAS-CSE-08-0022,COOLING-MONITOR-01,True
ALT-CSE-08-00079,CSE-08,HIGH,2024-11-16T04:37:19,2024-11-16T04:43:52.650049,2024-11-16T05:33:46.496927,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00080,CSE-08,CRITICAL,2024-12-23T15:48:33,2024-12-23T15:54:09.911642,2024-12-23T16:58:55.948510,CLOSED,CAS-CSE-08-0023,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00081,CSE-08,HIGH,2024-12-05T04:44:48,2024-12-05T04:57:23.912432,2024-12-05T05:49:34.345469,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00082,CSE-08,MEDIUM,2024-12-21T05:28:33,2024-12-21T05:39:52.531986,2024-12-21T06:12:53.734832,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00083,CSE-08,MEDIUM,2024-11-02T13:59:39,2024-11-02T14:09:12.379985,2024-11-02T15:04:15.550500,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00084,CSE-08,HIGH,2024-10-26T03:42:55,2024-10-26T03:54:50.450431,2024-10-26T04:44:46.736192,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00085,CSE-08,LOW,2024-12-12T04:18:50,2024-12-12T04:36:55.180224,2024-12-12T05:18:53.232704,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00086,CSE-08,MEDIUM,2024-10-24T02:45:35,2024-10-24T02:55:11.792781,2024-10-24T03:39:31.622572,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00087,CSE-08,MEDIUM,2024-12-24T15:55:37,2024-12-24T15:59:01.011768,2024-12-24T16:39:44.909706,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00088,CSE-08,LOW,2024-12-11T00:27:42,2024-12-11T00:35:57.482666,2024-12-11T01:21:41.028275,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00089,CSE-08,LOW,2024-12-19T14:59:07,2024-12-19T15:17:37.495392,2024-12-19T16:12:45.815223,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00090,CSE-08,MEDIUM,2024-12-01T07:22:22,2024-12-01T07:38:01.605473,2024-12-01T07:58:56.733607,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00091,CSE-08,HIGH,2024-10-22T17:22:30,2024-10-22T17:29:39.108206,2024-10-22T18:45:19.404799,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00092,CSE-08,CRITICAL,2024-12-22T14:19:20,2024-12-22T14:35:26.110897,2024-12-22T15:13:38.036004,CLOSED,CAS-CSE-08-0024,COOLING-MONITOR-01,False
ALT-CSE-08-00093,CSE-08,HIGH,2024-11-27T06:24:58,2024-11-27T06:36:33.564242,2024-11-27T07:42:37.534510,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00094,CSE-08,MEDIUM,2024-11-08T04:11:38,2024-11-08T04:19:47.530008,2024-11-08T04:47:30.752768,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00095,CSE-08,MEDIUM,2024-12-11T18:51:27,2024-12-11T19:06:32.076578,2024-12-11T20:13:50.000736,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00096,CSE-08,HIGH,2024-12-01T16:30:26,2024-12-01T16:46:00.125712,2024-12-01T17:43:42.330303,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00097,CSE-08,LOW,2024-10-12T16:45:40,2024-10-12T16:52:21.924258,2024-10-12T18:01:04.889978,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00098,CSE-08,MEDIUM,2024-12-12T10:19:48,2024-12-12T10:25:00.991264,2024-12-12T11:43:52.578594,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00099,CSE-08,HIGH,2024-12-11T16:16:02,2024-12-11T16:23:08.524249,2024-12-11T16:58:40.151058,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00100,CSE-08,HIGH,2024-11-01T07:12:55,2024-11-01T07:23:25.286510,2024-11-01T08:38:45.213970,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00101,CSE-08,LOW,2024-12-15T19:02:46,2024-12-15T19:15:44.072044,2024-12-15T20:03:23.319342,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00102,CSE-08,HIGH,2024-12-15T05:27:30,2024-12-15T05:34:03.301524,2024-12-15T06:22:19.706698,CLOSED,CAS-CSE-08-0025,COOLING-MONITOR-01,False
ALT-CSE-08-00103,CSE-08,MEDIUM,2024-12-03T01:55:22,2024-12-03T02:13:02.909218,2024-12-03T02:56:37.243252,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00104,CSE-08,LOW,2024-10-11T00:45:59,2024-10-11T00:49:04.308859,2024-10-11T02:20:35.994017,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00105,CSE-08,LOW,2024-12-24T02:20:31,2024-12-24T02:33:42.306632,2024-12-24T03:59:57.166213,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00106,CSE-08,HIGH,2024-11-17T12:18:48,2024-11-17T12:30:56.710510,2024-11-17T13:17:22.149669,CLOSED,CAS-CSE-08-0026,PLANT-CORP-GW,True
ALT-CSE-08-00107,CSE-08,MEDIUM,2024-12-01T17:55:13,2024-12-01T18:02:39.541253,2024-12-01T19:02:33.150340,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00108,CSE-08,MEDIUM,2024-10-06T23:15:34,2024-10-06T23:34:08.579746,2024-10-06T23:53:08.676027,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00109,CSE-08,CRITICAL,2024-12-10T19:04:35,2024-12-10T19:14:11.019540,2024-12-10T19:52:20.578501,CLOSED,CAS-CSE-08-0027,COOLING-MONITOR-01,False
ALT-CSE-08-00110,CSE-08,HIGH,2024-12-16T03:34:57,2024-12-16T03:48:59.288576,2024-12-16T04:36:53.245797,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00111,CSE-08,MEDIUM,2024-11-14T11:16:13,2024-11-14T11:29:52.123967,2024-11-14T12:38:33.016116,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00112,CSE-08,HIGH,2024-11-12T03:29:18,2024-11-12T03:43:15.438320,2024-11-12T04:38:55.407762,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00113,CSE-08,LOW,2024-10-09T00:14:00,2024-10-09T00:30:08.668964,2024-10-09T00:49:28.481881,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00114,CSE-08,HIGH,2024-12-21T09:13:19,2024-12-21T09:33:07.780903,2024-12-21T10:31:56.481229,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00115,CSE-08,CRITICAL,2024-12-21T05:38:22,2024-12-21T05:53:29.724801,2024-12-21T06:47:29.884755,CLOSED,CAS-CSE-08-0028,COOLING-MONITOR-01,False
ALT-CSE-08-00116,CSE-08,MEDIUM,2024-12-27T05:05:03,2024-12-27T05:10:45.674454,2024-12-27T06:22:07.482514,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00117,CSE-08,LOW,2024-11-04T17:14:33,2024-11-04T17:26:47.950876,2024-11-04T18:46:34.433725,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00118,CSE-08,HIGH,2024-11-16T11:23:00,2024-11-16T11:32:48.172467,2024-11-16T12:39:54.083620,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00119,CSE-08,HIGH,2024-10-15T15:30:35,2024-10-15T15:47:23.675402,2024-10-15T16:31:30.253196,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00120,CSE-08,MEDIUM,2024-10-09T10:33:36,2024-10-09T10:48:31.790003,2024-10-09T11:23:44.486275,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00121,CSE-08,LOW,2024-12-09T02:40:50,2024-12-09T02:51:14.058657,2024-12-09T04:19:12.985109,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00122,CSE-08,CRITICAL,2024-10-26T09:11:36,2024-10-26T09:27:27.470267,2024-10-26T10:22:05.207162,CLOSED,CAS-CSE-08-0029,COOLING-MONITOR-01,False
ALT-CSE-08-00123,CSE-08,MEDIUM,2024-12-20T20:53:51,2024-12-20T21:03:11.778827,2024-12-20T21:39:45.110738,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00124,CSE-08,HIGH,2024-11-05T19:28:27,2024-11-05T19:42:53.687089,2024-11-05T20:06:47.534118,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00125,CSE-08,MEDIUM,2024-11-03T20:56:28,2024-11-03T21:08:40.290780,2024-11-03T22:05:52.121774,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00126,CSE-08,HIGH,2024-11-24T08:02:05,2024-11-24T08:20:17.908426,2024-11-24T09:18:50.872610,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00127,CSE-08,LOW,2024-11-15T14:28:31,2024-11-15T14:47:01.057995,2024-11-15T15:37:04.161921,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00128,CSE-08,CRITICAL,2024-11-02T17:32:16,2024-11-02T17:49:51.009655,2024-11-02T18:45:27.618740,CLOSED,CAS-CSE-08-0030,COOLING-MONITOR-01,False
ALT-CSE-08-00129,CSE-08,CRITICAL,2024-10-08T04:07:35,2024-10-08T04:13:00.533949,2024-10-08T05:12:33.503349,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00130,CSE-08,MEDIUM,2024-11-29T02:06:13,2024-11-29T02:17:10.092383,2024-11-29T03:26:43.000220,CLOSED,CAS-CSE-08-0031,COOLING-MONITOR-01,False
ALT-CSE-08-00131,CSE-08,HIGH,2024-12-05T14:14:34,2024-12-05T14:18:08.562681,2024-12-05T15:33:35.154533,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00132,CSE-08,HIGH,2024-11-12T14:00:34,2024-11-12T14:06:47.362029,2024-11-12T15:18:06.549753,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00133,CSE-08,HIGH,2024-11-10T01:18:51,2024-11-10T01:29:16.230262,2024-11-10T02:48:34.441537,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00134,CSE-08,LOW,2024-11-06T13:26:33,2024-11-06T13:39:58.884521,2024-11-06T14:37:28.308318,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00135,CSE-08,CRITICAL,2024-11-22T18:59:09,2024-11-22T19:07:21.414823,2024-11-22T19:41:13.624217,CLOSED,CAS-CSE-08-0032,PLANT-CORP-GW,False
ALT-CSE-08-00136,CSE-08,CRITICAL,2024-12-23T17:16:51,2024-12-23T17:30:36.188716,2024-12-23T18:17:44.446380,CLOSED,CAS-CSE-08-0033,PLANT-CORP-GW,False
ALT-CSE-08-00137,CSE-08,CRITICAL,2024-12-02T19:37:09,2024-12-02T19:47:06.691771,2024-12-02T20:54:56.309296,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00138,CSE-08,LOW,2024-10-12T05:30:59,2024-10-12T05:36:26.838546,2024-10-12T06:42:37.995027,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00139,CSE-08,MEDIUM,2024-10-27T13:37:11,2024-10-27T13:54:20.995861,2024-10-27T14:45:58.934690,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00140,CSE-08,HIGH,2024-10-29T00:41:20,2024-10-29T00:46:13.364541,2024-10-29T01:22:12.580885,CLOSED,,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00141,CSE-08,CRITICAL,2024-12-08T20:23:37,2024-12-08T20:28:25.970046,2024-12-08T21:10:24.752867,CLOSED,CAS-CSE-08-0034,PLANT-CORP-GW,False
ALT-CSE-08-00142,CSE-08,LOW,2024-11-20T05:59:12,2024-11-20T06:08:34.272457,2024-11-20T07:23:19.847575,CLOSED,,PLANT-CORP-GW,False
ALT-CSE-08-00143,CSE-08,MEDIUM,2024-10-20T17:53:19,2024-10-20T18:00:00.113981,2024-10-20T18:43:00.904345,CLOSED,,COOLING-MONITOR-01,False
ALT-CSE-08-00144,CSE-08,CRITICAL,2024-10-13T03:33:53,2024-10-13T03:37:02.617134,2024-10-13T04:19:04.043764,CLOSED,CAS-CSE-08-0035,ADMIN-WORKSTATION-08,False
ALT-CSE-08-00145,CSE-08,MEDIUM,2024-12-25T23:32:53,2024-12-25T23:41:00.767732,2024-12-26T01:03:10.013051,CLOSED,,PLANT-CORP-GW,False
