case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-04-0030,CSE-04,2024-12-27T02:22:17.090832,2024-12-27T02:57:50.502874,Air-gapped defense zone log audit for ALT-CSE-04-00221. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00221""]"
CAS-CSE-04-0031,CSE-04,2024-11-22T12:45:30.854680,2024-11-22T13:53:28.756155,Air-gapped defense zone log audit for ALT-CSE-04-00233. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00233""]"
CAS-CSE-04-0032,CSE-04,2024-11-13T18:34:12.088528,2024-11-13T19:00:01.249654,Air-gapped defense zone log audit for ALT-CSE-04-00234. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00234""]"
CAS-CSE-04-0033,CSE-04,2024-11-21T07:04:54.256303,2024-11-21T08:26:48.535429,Air-gapped defense zone log audit for ALT-CSE-04-00243. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00243""]"
CAS-CSE-04-0034,CSE-04,2024-12-21T10:49:51.193983,2024-12-21T12:14:56.231561,Air-gapped defense zone log audit for ALT-CSE-04-00244. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00244""]"
CAS-CSE-04-0035,CSE-04,2024-10-11T10:57:21.405406,2024-10-11T12:10:38.865464,Air-gapped defense zone log audit for ALT-CSE-04-00247. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00247""]"
CAS-CSE-04-0036,CSE-04,2024-11-12T01:58:22.140774,2024-11-12T03:10:38.036672,Air-gapped defense zone log audit for ALT-CSE-04-00249. Verified biometric and boundary authentication records.,MIL-SEC-4,True,Resolved,"[""ALT-CSE-04-00249""]"
CAS-CSE-04-0037,CSE-04,2024-12-26T07:19:11.639438,2024-12-26T07:49:22.664153,Air-gapped defense zone log audit for ALT-CSE-04-00251. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00251""]"
CAS-CSE-04-0038,CSE-04,2024-11-19T18:30:43.552632,2024-11-19T20:11:29.022107,Air-gapped defense zone log audit for ALT-CSE-04-00252. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00252""]"
CAS-CSE-04-0039,CSE-04,2024-11-19T06:47:20.235729,2024-11-19T07:50:39.240068,Air-gapped defense zone log audit for ALT-CSE-04-00261. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00261""]"
CAS-CSE-04-0040,CSE-04,2024-11-16T01:23:39.322181,2024-11-16T02:12:29.607411,Air-gapped defense zone log audit for ALT-CSE-04-00265. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00265""]"
CAS-CSE-04-0041,CSE-04,2024-10-09T04:38:53.135133,2024-10-09T05:43:30.072984,Air-gapped defense zone log audit for ALT-CSE-04-00276. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00276""]"
CAS-CSE-04-0042,CSE-04,2024-11-12T06:16:32.074084,2024-11-12T07:14:01.596282,Air-gapped defense zone log audit for ALT-CSE-04-00280. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00280""]"
CAS-CSE-04-0043,CSE-04,2024-10-27T08:11:32.485150,2024-10-27T08:59:34.512495,Air-gapped defense zone log audit for ALT-CSE-04-00284. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00284""]"
CAS-CSE-04-0044,CSE-04,2024-12-06T11:45:08.074654,2024-12-06T12:16:17.079746,Air-gapped defense zone log audit for ALT-CSE-04-00293. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00293""]"
CAS-CSE-04-0045,CSE-04,2024-12-13T08:06:03.265943,2024-12-13T09:03:07.305364,Air-gapped defense zone log audit for ALT-CSE-04-00295. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00295""]"
CAS-CSE-04-0046,CSE-04,2024-11-23T17:46:38.764644,2024-11-23T18:21:56.489835,Air-gapped defense zone log audit for ALT-CSE-04-00300. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00300""]"
CAS-CSE-04-0047,CSE-04,2024-12-12T02:16:23.456795,2024-12-12T03:10:13.213494,Air-gapped defense zone log audit for ALT-CSE-04-00319. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00319""]"
CAS-CSE-04-0048,CSE-04,2024-10-26T06:50:12.796996,2024-10-26T08:26:13.496707,Air-gapped defense zone log audit for ALT-CSE-04-00323. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00323""]"
CAS-CSE-04-0049,CSE-04,2024-10-30T15:25:43.223796,2024-10-30T16:03:36.879420,Air-gapped defense zone log audit for ALT-CSE-04-00330. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00330""]"
CAS-CSE-04-0050,CSE-04,2024-11-24T12:25:02.606592,2024-11-24T13:37:56.722334,Air-gapped defense zone log audit for ALT-CSE-04-00338. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00338""]"
CAS-CSE-04-0051,CSE-04,2024-10-15T01:38:04.826892,2024-10-15T02:37:46.886407,Air-gapped defense zone log audit for ALT-CSE-04-00343. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00343""]"
CAS-CSE-04-0052,CSE-04,2024-12-21T15:36:37.431140,2024-12-21T16:44:37.866234,Air-gapped defense zone log audit for ALT-CSE-04-00344. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00344""]"
CAS-CSE-04-0053,CSE-04,2024-11-07T00:13:29.964131,2024-11-07T01:26:56.204004,Air-gapped defense zone log audit for ALT-CSE-04-00363. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00363""]"
CAS-CSE-04-0054,CSE-04,2024-11-05T00:07:24.878714,2024-11-05T00:37:25.059456,Air-gapped defense zone log audit for ALT-CSE-04-00381. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00381""]"
CAS-CSE-04-0055,CSE-04,2024-10-20T09:50:49.999790,2024-10-20T11:01:49.872048,Air-gapped defense zone log audit for ALT-CSE-04-00383. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00383""]"
CAS-CSE-04-0056,CSE-04,2024-11-10T02:11:39.331825,2024-11-10T03:30:11.412100,Air-gapped defense zone log audit for ALT-CSE-04-00392. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00392""]"
CAS-CSE-04-0057,CSE-04,2024-11-28T20:44:12.934040,2024-11-28T22:21:41.370791,Air-gapped defense zone log audit for ALT-CSE-04-00394. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00394""]"
CAS-CSE-04-0058,CSE-04,2024-11-10T08:32:38.527130,2024-11-10T09:03:54.455226,Air-gapped defense zone log audit for ALT-CSE-04-00400. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00400""]"
CAS-CSE-04-0059,CSE-04,2024-11-29T21:12:42.174565,2024-11-29T21:48:40.828581,Air-gapped defense zone log audit for ALT-CSE-04-00408. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00408""]"
CAS-CSE-04-0060,CSE-04,2024-11-10T00:57:38.109469,2024-11-10T01:36:57.646179,Air-gapped defense zone log audit for ALT-CSE-04-00413. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00413""]"
CAS-CSE-04-0061,CSE-04,2024-12-14T14:22:56.082741,2024-12-14T15:22:58.577429,Air-gapped defense zone log audit for ALT-CSE-04-00427. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00427""]"
CAS-CSE-04-0062,CSE-04,2024-12-04T04:26:17.758715,2024-12-04T05:58:22.805888,Air-gapped defense zone log audit for ALT-CSE-04-00428. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00428""]"
CAS-CSE-04-0063,CSE-04,2024-11-21T05:23:50.392798,2024-11-21T06:48:08.252318,Air-gapped defense zone log audit for ALT-CSE-04-00431. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00431""]"
CAS-CSE-04-0064,CSE-04,2024-10-20T03:24:41.325753,2024-10-20T04:36:41.130689,Air-gapped defense zone log audit for ALT-CSE-04-00433. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00433""]"
CAS-CSE-04-0065,CSE-04,2024-10-14T02:27:56.968063,2024-10-14T03:18:04.947909,Air-gapped defense zone log audit for ALT-CSE-04-00439. Verified biometric and boundary authentication records.,MIL-SEC-1,True,Resolved,"[""ALT-CSE-04-00439""]"
CAS-CSE-04-0066,CSE-04,2024-12-19T20:05:32.323878,2024-12-19T20:41:02.562147,Air-gapped defense zone log audit for ALT-CSE-04-00444. Verified biometric and boundary authentication records.,MIL-SEC-1,True,Resolved,"[""ALT-CSE-04-00444""]"
CAS-CSE-04-0067,CSE-04,2024-11-29T11:26:15.857265,2024-11-29T11:55:51.083688,Air-gapped defense zone log audit for ALT-CSE-04-00450. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00450""]"
CAS-CSE-04-0068,CSE-04,2024-11-01T16:44:39.929192,2024-11-01T17:03:20.289713,Air-gapped defense zone log audit for ALT-CSE-04-00453. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00453""]"
CAS-CSE-04-0069,CSE-04,2024-12-06T13:36:41.512662,2024-12-06T14:30:31.059415,Air-gapped defense zone log audit for ALT-CSE-04-00454. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00454""]"
CAS-CSE-04-0070,CSE-04,2024-11-10T12:41:54.117043,2024-11-10T14:07:07.009706,Air-gapped defense zone log audit for ALT-CSE-04-00456. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00456""]"
CAS-CSE-04-0071,CSE-04,2024-12-19T01:28:03.794598,2024-12-19T02:02:07.674145,Air-gapped defense zone log audit for ALT-CSE-04-00468. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00468""]"
CAS-CSE-04-0072,CSE-04,2024-12-04T08:49:26.515145,2024-12-04T10:10:09.577179,Air-gapped defense zone log audit for ALT-CSE-04-00471. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00471""]"
CAS-CSE-04-0073,CSE-04,2024-12-19T10:38:36.242872,2024-12-19T11:12:05.577112,Air-gapped defense zone log audit for ALT-CSE-04-00473. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00473""]"
CAS-CSE-04-0074,CSE-04,2024-11-20T06:03:19.173754,2024-11-20T06:45:55.917432,Air-gapped defense zone log audit for ALT-CSE-04-00485. Verified biometric and boundary authentication records.,MIL-SEC-1,True,Resolved,"[""ALT-CSE-04-00485""]"
CAS-CSE-04-0075,CSE-04,2024-12-17T04:46:08.820062,2024-12-17T05:38:43.382175,Air-gapped defense zone log audit for ALT-CSE-04-00496. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00496""]"
CAS-CSE-04-0076,CSE-04,2024-12-28T07:59:44.264322,2024-12-28T09:09:39.697657,Air-gapped defense zone log audit for ALT-CSE-04-00508. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00508""]"
CAS-CSE-04-0077,CSE-04,2024-10-14T06:59:21.957089,2024-10-14T08:07:35.450522,Air-gapped defense zone log audit for ALT-CSE-04-00513. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00513""]"
CAS-CSE-04-0078,CSE-04,2024-10-15T21:55:11.505528,2024-10-15T23:18:11.068518,Air-gapped defense zone log audit for ALT-CSE-04-00517. Verified biometric and boundary authentication records.,MIL-SEC-3,True,Resolved,"[""ALT-CSE-04-00517""]"
CAS-CSE-04-0079,CSE-04,2024-12-11T16:29:50.864318,2024-12-11T17:08:38.424340,Air-gapped defense zone log audit for ALT-CSE-04-00521. Verified biometric and boundary authentication records.,MIL-SEC-3,True,Resolved,"[""ALT-CSE-04-00521""]"
CAS-CSE-04-0080,CSE-04,2024-10-15T00:14:43.379268,2024-10-15T00:46:43.435926,Air-gapped defense zone log audit for ALT-CSE-04-00524. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00524""]"
CAS-CSE-04-0081,CSE-04,2024-10-03T04:23:39.136468,2024-10-03T05:56:19.471977,Air-gapped defense zone log audit for ALT-CSE-04-00525. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00525""]"
CAS-CSE-04-0082,CSE-04,2024-11-02T14:01:59.022433,2024-11-02T15:02:03.905821,Air-gapped defense zone log audit for ALT-CSE-04-00543. Verified biometric and boundary authentication records.,MIL-SEC-3,True,Resolved,"[""ALT-CSE-04-00543""]"
CAS-CSE-04-0083,CSE-04,2024-11-04T20:03:41.477495,2024-11-04T21:32:43.977511,Air-gapped defense zone log audit for ALT-CSE-04-00547. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00547""]"
CAS-CSE-04-0084,CSE-04,2024-10-18T21:36:58.901149,2024-10-18T22:19:07.033092,Air-gapped defense zone log audit for ALT-CSE-04-00556. Verified biometric and boundary authentication records.,MIL-SEC-4,True,Resolved,"[""ALT-CSE-04-00556""]"
CAS-CSE-04-0085,CSE-04,2024-12-27T07:21:08.432800,2024-12-27T08:34:44.974805,Air-gapped defense zone log audit for ALT-CSE-04-00558. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00558""]"
CAS-CSE-04-0086,CSE-04,2024-10-01T21:13:51.460662,2024-10-01T22:41:27.902686,Air-gapped defense zone log audit for ALT-CSE-04-00561. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00561""]"
CAS-CSE-04-0087,CSE-04,2024-10-10T10:13:53.050231,2024-10-10T10:58:57.914254,Air-gapped defense zone log audit for ALT-CSE-04-00568. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00568""]"
CAS-CSE-04-0088,CSE-04,2024-12-23T04:56:11.908775,2024-12-23T05:22:39.256729,Air-gapped defense zone log audit for ALT-CSE-04-00570. Verified biometric and boundary authentication records.,MIL-SEC-1,True,Resolved,"[""ALT-CSE-04-00570""]"
CAS-CSE-04-0089,CSE-04,2024-12-03T16:10:20.274980,2024-12-03T17:21:38.925008,Air-gapped defense zone log audit for ALT-CSE-04-00571. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00571""]"
CAS-CSE-04-0090,CSE-04,2024-11-25T16:14:38.319519,2024-11-25T17:44:16.644844,Air-gapped defense zone log audit for ALT-CSE-04-00573. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00573""]"
CAS-CSE-04-0091,CSE-04,2024-10-21T13:07:10.125589,2024-10-21T14:26:17.325251,Air-gapped defense zone log audit for ALT-CSE-04-00580. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00580""]"
CAS-CSE-04-0092,CSE-04,2024-12-14T01:07:30.034863,2024-12-14T02:21:52.405096,Air-gapped defense zone log audit for ALT-CSE-04-00582. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00582""]"
CAS-CSE-04-0093,CSE-04,2024-11-05T15:45:02.295832,2024-11-05T16:47:20.714541,Air-gapped defense zone log audit for ALT-CSE-04-00591. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00591""]"
CAS-CSE-04-0094,CSE-04,2024-11-30T03:06:44.404811,2024-11-30T03:42:45.609059,Air-gapped defense zone log audit for ALT-CSE-04-00592. Verified biometric and boundary authentication records.,MIL-SEC-3,True,Resolved,"[""ALT-CSE-04-00592""]"
CAS-CSE-04-0095,CSE-04,2024-10-16T01:53:38.751250,2024-10-16T03:01:08.224179,Air-gapped defense zone log audit for ALT-CSE-04-00594. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00594""]"
CAS-CSE-04-0096,CSE-04,2024-12-02T16:34:20.165027,2024-12-02T17:16:03.646593,Air-gapped defense zone log audit for ALT-CSE-04-00606. Verified biometric and boundary authentication records.,MIL-SEC-3,False,Resolved,"[""ALT-CSE-04-00606""]"
CAS-CSE-04-0097,CSE-04,2024-11-03T06:56:01.537285,2024-11-03T08:32:57.674063,Air-gapped defense zone log audit for ALT-CSE-04-00608. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00608""]"
CAS-CSE-04-0098,CSE-04,2024-12-22T20:44:32.055887,2024-12-22T21:47:06.994232,Air-gapped defense zone log audit for ALT-CSE-04-00618. Verified biometric and boundary authentication records.,MIL-SEC-3,True,Resolved,"[""ALT-CSE-04-00618""]"
CAS-CSE-04-0099,CSE-04,2024-10-04T14:37:39.767414,2024-10-04T15:24:23.962515,Air-gapped defense zone log audit for ALT-CSE-04-00619. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00619""]"
CAS-CSE-04-0100,CSE-04,2024-12-27T20:58:07.229922,2024-12-27T21:17:01.484577,Air-gapped defense zone log audit for ALT-CSE-04-00623. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00623""]"
CAS-CSE-04-0101,CSE-04,2024-10-17T02:10:14.335406,2024-10-17T02:45:56.266591,Air-gapped defense zone log audit for ALT-CSE-04-00625. Verified biometric and boundary authentication records.,MIL-SEC-4,False,Resolved,"[""ALT-CSE-04-00625""]"
CAS-CSE-04-0102,CSE-04,2024-12-15T00:51:43.702491,2024-12-15T02:25:42.819453,Air-gapped defense zone log audit for ALT-CSE-04-00627. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00627""]"
CAS-CSE-04-0103,CSE-04,2024-11-04T02:36:28.427524,2024-11-04T03:34:31.932469,Air-gapped defense zone log audit for ALT-CSE-04-00630. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00630""]"
CAS-CSE-04-0104,CSE-04,2024-10-18T17:32:46.904828,2024-10-18T18:58:28.748171,Air-gapped defense zone log audit for ALT-CSE-04-00641. Verified biometric and boundary authentication records.,MIL-SEC-2,True,Resolved,"[""ALT-CSE-04-00641""]"
CAS-CSE-04-0105,CSE-04,2024-11-25T22:01:46.716934,2024-11-25T22:55:37.288141,Air-gapped defense zone log audit for ALT-CSE-04-00642. Verified biometric and boundary authentication records.,MIL-SEC-4,True,Resolved,"[""ALT-CSE-04-00642""]"
CAS-CSE-04-0106,CSE-04,2024-12-11T08:13:45.347451,2024-12-11T09:04:01.789754,Air-gapped defense zone log audit for ALT-CSE-04-00645. Verified biometric and boundary authentication records.,MIL-SEC-2,False,Resolved,"[""ALT-CSE-04-00645""]"
CAS-CSE-04-0107,CSE-04,2024-12-17T23:59:00.261454,2024-12-18T00:24:40.487498,Air-gapped defense zone log audit for ALT-CSE-04-00648. Verified biometric and boundary authentication records.,MIL-SEC-1,False,Resolved,"[""ALT-CSE-04-00648""]"
