alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-02-00059,CSE-02,LOW,2024-10-20T13:51:56,2024-10-20T13:55:49.437338,2024-10-20T14:45:58.215064,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00060,CSE-02,MEDIUM,2024-10-05T19:20:24,2024-10-05T19:23:50.596457,2024-10-05T20:37:53.592147,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00061,CSE-02,HIGH,2024-12-29T05:23:13,2024-12-29T05:42:04.729724,2024-12-29T06:41:04.836408,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00062,CSE-02,MEDIUM,2024-11-27T06:05:11,2024-11-27T06:21:59.446523,2024-11-27T07:19:42.517590,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00063,CSE-02,MEDIUM,2024-10-11T04:34:47,2024-10-11T04:52:42.396191,2024-10-11T05:49:01.914552,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00064,CSE-02,MEDIUM,2024-11-04T10:41:38,2024-11-04T10:55:56.442341,2024-11-04T11:46:43.672154,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00065,CSE-02,MEDIUM,2024-10-26T02:02:48,2024-10-26T02:06:34.403950,2024-10-26T03:09:55.255283,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00066,CSE-02,LOW,2024-11-01T21:49:32,2024-11-01T22:07:08.722558,2024-11-01T23:14:24.931548,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00067,CSE-02,HIGH,2024-11-12T11:33:51,2024-11-12T11:41:58.984206,2024-11-12T12:20:48.018836,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00068,CSE-02,CRITICAL,2024-12-29T13:52:10,2024-12-29T13:57:09.785205,2024-12-29T14:51:31.089660,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00069,CSE-02,MEDIUM,2024-10-01T08:04:10,2024-10-01T08:14:39.407763,2024-10-01T09:19:49.619531,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00070,CSE-02,MEDIUM,2024-11-15T10:23:54,2024-11-15T10:27:54.907201,2024-11-15T11:15:54.456890,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00071,CSE-02,MEDIUM,2024-10-11T18:48:27,2024-10-11T19:04:28.533014,2024-10-11T19:43:59.928456,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00072,CSE-02,LOW,2024-12-05T17:09:56,2024-12-05T17:22:39.379643,2024-12-05T18:24:12.855525,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00073,CSE-02,HIGH,2024-11-17T14:44:17,2024-11-17T15:00:13.885448,2024-11-17T15:44:05.347947,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00074,CSE-02,CRITICAL,2024-12-25T06:36:10,2024-12-25T06:45:42.763350,2024-12-25T07:57:16.835524,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00075,CSE-02,CRITICAL,2024-10-28T20:16:58,2024-10-28T20:28:48.792273,2024-10-28T21:25:45.572014,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00076,CSE-02,MEDIUM,2024-11-15T04:44:42,2024-11-15T05:02:18.502110,2024-11-15T05:42:13.955061,CLOSED,CAS-CSE-02-0008,ENERGY-EMS-SRV,False
ALT-CSE-02-00077,CSE-02,CRITICAL,2024-12-14T13:38:42,2024-12-14T13:43:07.749716,2024-12-14T15:00:39.721951,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00078,CSE-02,LOW,2024-10-12T19:12:45,2024-10-12T19:21:46.959317,2024-10-12T19:40:13.400615,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00079,CSE-02,MEDIUM,2024-11-07T03:07:07,2024-11-07T03:19:02.604915,2024-11-07T04:27:09.972142,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00080,CSE-02,CRITICAL,2024-12-17T18:06:31,2024-12-17T18:16:28.882732,2024-12-17T19:15:53.292441,CLOSED,CAS-CSE-02-0009,SUBSTATION-GW-02,False
ALT-CSE-02-00081,CSE-02,MEDIUM,2024-12-28T18:41:04,2024-12-28T18:59:50.039366,2024-12-28T19:51:22.227686,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00082,CSE-02,CRITICAL,2024-10-06T07:58:11,2024-10-06T08:13:25.663870,2024-10-06T09:17:42.045297,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00083,CSE-02,HIGH,2024-10-01T10:16:49,2024-10-01T10:27:27.770141,2024-10-01T10:42:26.620127,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00084,CSE-02,LOW,2024-12-18T23:17:23,2024-12-18T23:31:03.679953,2024-12-19T00:32:13.690637,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00085,CSE-02,HIGH,2024-10-21T13:43:09,2024-10-21T13:57:48.041578,2024-10-21T14:53:18.868764,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00086,CSE-02,MEDIUM,2024-10-29T00:23:23,2024-10-29T00:35:08.175654,2024-10-29T01:07:25.056242,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00087,CSE-02,CRITICAL,2024-12-28T15:09:08,2024-12-28T15:13:03.707880,2024-12-28T16:01:45.836896,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00088,CSE-02,LOW,2024-10-31T17:14:55,2024-10-31T17:32:21.803786,2024-10-31T17:42:57.717807,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00089,CSE-02,HIGH,2024-12-09T21:00:40,2024-12-09T21:09:13.906685,2024-12-09T22:18:09.416741,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00090,CSE-02,MEDIUM,2024-11-09T06:02:25,2024-11-09T06:17:14.948347,2024-11-09T06:43:20.765318,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00091,CSE-02,LOW,2024-10-23T14:09:58,2024-10-23T14:17:32.646848,2024-10-23T14:40:51.789369,CLOSED,CAS-CSE-02-0010,ENERGY-EMS-SRV,True
ALT-CSE-02-00092,CSE-02,LOW,2024-11-10T20:05:41,2024-11-10T20:12:21.342811,2024-11-10T21:35:16.137883,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00093,CSE-02,MEDIUM,2024-12-23T01:30:44,2024-12-23T01:49:59.888705,2024-12-23T02:16:32.223465,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00094,CSE-02,HIGH,2024-12-14T06:23:20,2024-12-14T06:41:47.545614,2024-12-14T06:55:33.551648,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00095,CSE-02,LOW,2024-12-28T02:52:42,2024-12-28T03:03:34.093636,2024-12-28T04:10:10.002012,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00096,CSE-02,HIGH,2024-11-24T15:23:21,2024-11-24T15:34:18.570583,2024-11-24T15:54:45.003265,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00097,CSE-02,HIGH,2024-12-02T02:07:26,2024-12-02T02:10:15.263605,2024-12-02T03:16:04.641731,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00098,CSE-02,HIGH,2024-11-07T05:16:32,2024-11-07T05:18:52.369643,2024-11-07T06:00:44.979631,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00099,CSE-02,MEDIUM,2024-11-11T01:18:55,2024-11-11T01:34:50.017241,2024-11-11T02:14:22.398892,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00100,CSE-02,HIGH,2024-10-03T15:39:07,2024-10-03T15:49:24.547969,2024-10-03T16:08:05.469912,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00101,CSE-02,HIGH,2024-12-18T04:58:18,2024-12-18T05:05:02.660397,2024-12-18T06:05:42.120967,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00102,CSE-02,HIGH,2024-12-10T03:55:12,2024-12-10T03:58:18.097547,2024-12-10T04:26:33.040242,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00103,CSE-02,MEDIUM,2024-12-15T08:56:56,2024-12-15T09:02:16.569388,2024-12-15T09:50:40.971924,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00104,CSE-02,MEDIUM,2024-11-01T11:42:53,2024-11-01T11:57:35.132052,2024-11-01T12:51:32.703872,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00105,CSE-02,MEDIUM,2024-11-02T06:23:12,2024-11-02T06:29:52.324979,2024-11-02T07:37:03.789096,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00106,CSE-02,LOW,2024-12-26T18:00:45,2024-12-26T18:10:51.937710,2024-12-26T19:01:49.502077,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00107,CSE-02,HIGH,2024-11-11T14:44:07,2024-11-11T14:50:37.725405,2024-11-11T15:09:47.113828,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00108,CSE-02,MEDIUM,2024-10-14T23:07:03,2024-10-14T23:17:39.493581,2024-10-14T23:36:26.631412,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00109,CSE-02,LOW,2024-10-21T05:14:52,2024-10-21T05:29:56.759465,2024-10-21T06:42:42.891017,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00110,CSE-02,MEDIUM,2024-11-04T18:30:50,2024-11-04T18:43:42.041421,2024-11-04T19:09:59.763623,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00111,CSE-02,LOW,2024-11-28T23:18:05,2024-11-28T23:21:01.287680,2024-11-29T00:41:19.091278,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00112,CSE-02,MEDIUM,2024-11-20T19:24:48,2024-11-20T19:44:41.140004,2024-11-20T20:28:14.154938,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00113,CSE-02,MEDIUM,2024-12-15T17:55:57,2024-12-15T18:04:37.157619,2024-12-15T18:36:14.736450,CLOSED,CAS-CSE-02-0011,CORP-FW-02,False
ALT-CSE-02-00114,CSE-02,LOW,2024-11-28T15:23:06,2024-11-28T15:38:59.763083,2024-11-28T16:18:55.634936,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00115,CSE-02,LOW,2024-11-01T18:49:54,2024-11-01T19:02:37.875686,2024-11-01T19:44:06.550933,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00116,CSE-02,HIGH,2024-12-06T04:44:09,2024-12-06T04:57:57.736632,2024-12-06T05:30:03.509218,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00117,CSE-02,MEDIUM,2024-12-25T14:49:35,2024-12-25T14:59:55.443268,2024-12-25T16:00:46.651779,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00118,CSE-02,HIGH,2024-10-08T11:21:48,2024-10-08T11:34:21.632256,2024-10-08T12:42:52.354555,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00119,CSE-02,HIGH,2024-12-22T01:10:29,2024-12-22T01:15:44.401889,2024-12-22T01:49:08.225774,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00120,CSE-02,HIGH,2024-10-21T00:34:43,2024-10-21T00:39:57.683370,2024-10-21T01:45:37.049581,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00121,CSE-02,HIGH,2024-10-11T07:58:09,2024-10-11T08:13:51.502866,2024-10-11T09:17:29.074787,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00122,CSE-02,HIGH,2024-10-12T17:13:57,2024-10-12T17:33:23.208966,2024-10-12T17:45:52.771022,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00123,CSE-02,CRITICAL,2024-12-25T17:38:03,2024-12-25T17:49:49.650959,2024-12-25T18:10:27.678173,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00124,CSE-02,HIGH,2024-11-23T17:39:10,2024-11-23T17:45:21.304073,2024-11-23T18:28:31.707904,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00125,CSE-02,LOW,2024-10-01T18:19:24,2024-10-01T18:25:07.916770,2024-10-01T19:40:04.263781,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00126,CSE-02,LOW,2024-12-12T12:21:01,2024-12-12T12:30:27.265365,2024-12-12T13:48:29.216299,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00127,CSE-02,CRITICAL,2024-12-26T10:58:36,2024-12-26T11:05:23.432359,2024-12-26T12:07:42.572230,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00128,CSE-02,CRITICAL,2024-11-23T01:07:40,2024-11-23T01:10:07.295148,2024-11-23T01:37:18.666152,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00129,CSE-02,LOW,2024-12-18T06:38:12,2024-12-18T06:58:09.615568,2024-12-18T07:29:12.242242,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00130,CSE-02,LOW,2024-12-06T12:45:01,2024-12-06T12:47:12.642737,2024-12-06T13:12:09.302708,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00131,CSE-02,CRITICAL,2024-12-21T01:59:44,2024-12-21T02:09:59.545050,2024-12-21T02:41:13.840211,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00132,CSE-02,HIGH,2024-10-11T23:37:03,2024-10-11T23:54:35.067540,2024-10-12T00:30:41.221394,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00133,CSE-02,HIGH,2024-10-24T11:07:21,2024-10-24T11:25:50.150173,2024-10-24T11:32:41.784561,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00134,CSE-02,CRITICAL,2024-11-08T14:42:17,2024-11-08T14:57:53.730649,2024-11-08T15:28:24.875933,CLOSED,CAS-CSE-02-0012,CORP-FW-02,False
ALT-CSE-02-00135,CSE-02,LOW,2024-11-23T09:41:24,2024-11-23T09:49:15.053989,2024-11-23T10:51:49.635192,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00136,CSE-02,HIGH,2024-11-14T20:34:42,2024-11-14T20:49:18.771483,2024-11-14T22:04:08.095280,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00137,CSE-02,LOW,2024-10-16T12:58:45,2024-10-16T13:16:51.392293,2024-10-16T13:31:24.704484,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00138,CSE-02,MEDIUM,2024-10-29T23:28:27,2024-10-29T23:47:59.935426,2024-10-30T00:30:03.527753,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00139,CSE-02,LOW,2024-12-09T18:17:15,2024-12-09T18:26:48.363805,2024-12-09T19:07:56.018123,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00140,CSE-02,HIGH,2024-10-17T03:17:03,2024-10-17T03:29:00.201948,2024-10-17T04:01:47.517357,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00141,CSE-02,HIGH,2024-11-30T12:41:38,2024-11-30T12:57:06.832053,2024-11-30T13:44:44.898099,CLOSED,CAS-CSE-02-0013,CORP-FW-02,False
ALT-CSE-02-00142,CSE-02,HIGH,2024-12-19T05:34:05,2024-12-19T05:36:08.012355,2024-12-19T06:47:42.916376,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00143,CSE-02,LOW,2024-10-03T02:33:56,2024-10-03T02:38:59.217852,2024-10-03T03:34:23.997130,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00144,CSE-02,MEDIUM,2024-12-21T18:56:42,2024-12-21T19:13:53.997782,2024-12-21T20:00:22.585251,CLOSED,,SCADA-RTU-01,False
ALT-CSE-02-00145,CSE-02,LOW,2024-12-15T09:40:40,2024-12-15T09:57:31.301944,2024-12-15T10:25:07.243003,CLOSED,,CORP-FW-02,False
ALT-CSE-02-00146,CSE-02,CRITICAL,2024-10-26T03:37:32,2024-10-26T03:49:17.591011,2024-10-26T05:01:56.091981,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00147,CSE-02,LOW,2024-11-03T20:03:15,2024-11-03T20:22:28.687889,2024-11-03T20:44:19.338140,CLOSED,,SUBSTATION-GW-02,False
ALT-CSE-02-00148,CSE-02,HIGH,2024-10-07T12:40:13,2024-10-07T12:42:56.995965,2024-10-07T13:57:50.391236,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00149,CSE-02,HIGH,2024-10-06T18:21:51,2024-10-06T18:25:53.603870,2024-10-06T19:44:21.471328,CLOSED,,ENERGY-EMS-SRV,False
ALT-CSE-02-00150,CSE-02,HIGH,2024-12-17T07:18:52,2024-12-17T07:33:47.346595,2024-12-17T08:42:12.102248,CLOSED,,GRID-MONITOR-03,False
ALT-CSE-02-00151,CSE-02,MEDIUM,2024-12-18T22:47:55,2024-12-18T22:59:53.734719,2024-12-18T23:49:20.022339,CLOSED,,SUBSTATION-GW-02,False
