alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-09-00021,CSE-09,MEDIUM,2024-11-20T01:57:24,2024-11-20T02:08:59.340628,2024-11-20T02:45:00.241801,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00022,CSE-09,LOW,2024-11-06T23:15:28,2024-11-06T23:29:21.302278,2024-11-07T00:50:07.461064,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00023,CSE-09,MEDIUM,2024-10-19T05:22:14,2024-10-19T05:28:49.586940,2024-10-19T06:12:58.926560,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00024,CSE-09,HIGH,2024-11-25T20:23:10,2024-11-25T20:27:29.814129,2024-11-25T21:33:43.440198,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00025,CSE-09,MEDIUM,2024-11-18T07:54:13,2024-11-18T08:00:09.937139,2024-11-18T09:30:09.704132,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00026,CSE-09,HIGH,2024-10-27T20:49:48,2024-10-27T21:02:51.903877,2024-10-27T22:02:56.291396,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00027,CSE-09,MEDIUM,2024-12-08T23:14:36,2024-12-08T23:19:15.958425,2024-12-09T00:59:29.937750,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00028,CSE-09,LOW,2024-10-16T01:58:18,2024-10-16T02:02:55.835314,2024-10-16T03:04:34.603247,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00029,CSE-09,MEDIUM,2024-11-03T09:48:57,2024-11-03T10:00:48.801166,2024-11-03T11:08:57.375346,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00030,CSE-09,MEDIUM,2024-10-25T10:12:00,2024-10-25T10:26:46.663888,2024-10-25T11:09:32.133655,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00031,CSE-09,LOW,2024-12-24T09:01:30,2024-12-24T09:13:39.970809,2024-12-24T09:50:32.314977,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00032,CSE-09,CRITICAL,2024-10-20T05:20:07,2024-10-20T05:29:25.858300,2024-10-20T07:03:57.450065,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00033,CSE-09,MEDIUM,2024-12-22T17:51:17,2024-12-22T17:58:34.016963,2024-12-22T19:21:48.644137,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00034,CSE-09,CRITICAL,2024-10-10T10:13:48,2024-10-10T10:17:53.742385,2024-10-10T11:19:20.399817,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00035,CSE-09,LOW,2024-11-14T10:47:55,2024-11-14T10:56:37.747730,2024-11-14T11:43:10.620490,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00036,CSE-09,HIGH,2024-11-29T02:41:37,2024-11-29T02:47:58.671280,2024-11-29T03:21:53.973782,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00037,CSE-09,HIGH,2024-12-26T10:25:24,2024-12-26T10:35:33.944337,2024-12-26T11:23:32.728098,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00038,CSE-09,HIGH,2024-11-26T10:51:28,2024-11-26T10:54:37.483193,2024-11-26T11:37:56.731423,CLOSED,CAS-CSE-09-0008,ID-GATEWAY-AUTH-01,True
ALT-CSE-09-00039,CSE-09,MEDIUM,2024-10-29T05:50:26,2024-10-29T05:58:47.587369,2024-10-29T07:30:57.409048,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00040,CSE-09,HIGH,2024-12-16T09:45:01,2024-12-16T09:49:48.547760,2024-12-16T11:31:24.471035,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00041,CSE-09,MEDIUM,2024-11-01T15:57:46,2024-11-01T16:12:39.887650,2024-11-01T16:40:14.354093,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00042,CSE-09,LOW,2024-12-04T08:37:04,2024-12-04T08:45:09.317424,2024-12-04T10:25:32.356133,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00043,CSE-09,CRITICAL,2024-11-06T21:10:17,2024-11-06T21:21:11.298832,2024-11-06T22:32:04.281732,CLOSED,CAS-CSE-09-0009,GOV-SEC-FW-01,False
ALT-CSE-09-00044,CSE-09,MEDIUM,2024-11-09T21:40:30,2024-11-09T21:47:23.766785,2024-11-09T22:26:39.533426,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00045,CSE-09,MEDIUM,2024-10-14T16:52:01,2024-10-14T17:04:56.193159,2024-10-14T18:18:05.673750,CLOSED,CAS-CSE-09-0010,GOV-SEC-FW-01,False
ALT-CSE-09-00046,CSE-09,MEDIUM,2024-10-11T09:35:52,2024-10-11T09:46:30.627195,2024-10-11T11:00:59.446576,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00047,CSE-09,HIGH,2024-10-17T02:15:16,2024-10-17T02:26:22.855740,2024-10-17T04:02:28.172999,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00048,CSE-09,HIGH,2024-12-26T16:45:53,2024-12-26T16:56:55.652364,2024-12-26T18:11:59.613198,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00049,CSE-09,CRITICAL,2024-12-29T02:43:16,2024-12-29T02:52:06.535836,2024-12-29T03:46:26.378799,CLOSED,CAS-CSE-09-0011,GOV-SEC-FW-01,False
ALT-CSE-09-00050,CSE-09,LOW,2024-12-28T13:37:32,2024-12-28T13:52:07.743474,2024-12-28T14:28:52.212863,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00051,CSE-09,MEDIUM,2024-12-20T03:47:34,2024-12-20T03:50:01.930677,2024-12-20T04:46:25.092819,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00052,CSE-09,LOW,2024-10-10T12:33:52,2024-10-10T12:45:16.869956,2024-10-10T13:29:59.361331,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00053,CSE-09,MEDIUM,2024-10-01T11:07:46,2024-10-01T11:16:32.210578,2024-10-01T12:03:16.166782,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00054,CSE-09,CRITICAL,2024-11-18T22:21:19,2024-11-18T22:32:36.892704,2024-11-18T23:51:30.796501,CLOSED,CAS-CSE-09-0012,GOV-SEC-FW-01,False
ALT-CSE-09-00055,CSE-09,MEDIUM,2024-10-08T20:40:04,2024-10-08T20:44:21.405784,2024-10-08T22:27:32.028626,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00056,CSE-09,CRITICAL,2024-12-09T05:50:01,2024-12-09T05:53:05.454899,2024-12-09T07:12:00.616159,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00057,CSE-09,MEDIUM,2024-11-07T10:02:15,2024-11-07T10:05:06.374600,2024-11-07T11:00:32.997975,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00058,CSE-09,HIGH,2024-11-18T07:02:38,2024-11-18T07:15:08.966492,2024-11-18T08:01:54.689953,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00059,CSE-09,LOW,2024-12-11T05:22:44,2024-12-11T05:33:39.143314,2024-12-11T06:44:13.919761,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00060,CSE-09,LOW,2024-11-16T20:16:24,2024-11-16T20:27:52.793983,2024-11-16T21:24:10.060333,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00061,CSE-09,LOW,2024-12-11T00:09:43,2024-12-11T00:13:01.329056,2024-12-11T00:55:20.502072,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00062,CSE-09,LOW,2024-12-28T18:43:16,2024-12-28T18:48:07.851152,2024-12-28T19:46:46.494870,CLOSED,CAS-CSE-09-0013,CITIZEN-PORTAL-WEB,True
ALT-CSE-09-00063,CSE-09,MEDIUM,2024-12-06T18:01:30,2024-12-06T18:16:23.721099,2024-12-06T19:40:02.720622,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00064,CSE-09,MEDIUM,2024-11-26T15:33:38,2024-11-26T15:47:10.408993,2024-11-26T16:51:35.061388,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00065,CSE-09,MEDIUM,2024-10-11T17:43:22,2024-10-11T17:48:23.261393,2024-10-11T18:42:58.260505,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00066,CSE-09,HIGH,2024-10-27T20:19:27,2024-10-27T20:21:33.559029,2024-10-27T21:36:50.909476,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00067,CSE-09,HIGH,2024-10-03T22:48:04,2024-10-03T23:00:13.217998,2024-10-04T00:12:53.714321,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00068,CSE-09,HIGH,2024-10-06T10:06:01,2024-10-06T10:16:38.948542,2024-10-06T10:54:01.948446,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00069,CSE-09,MEDIUM,2024-10-09T05:52:09,2024-10-09T06:03:33.377083,2024-10-09T06:32:55.421622,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00070,CSE-09,HIGH,2024-12-07T11:35:54,2024-12-07T11:41:09.324264,2024-12-07T13:00:32.878540,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00071,CSE-09,MEDIUM,2024-11-27T03:00:10,2024-11-27T03:05:45.541783,2024-11-27T04:41:20.518954,CLOSED,CAS-CSE-09-0014,UID-VAULT-DB,True
ALT-CSE-09-00072,CSE-09,LOW,2024-11-18T22:29:43,2024-11-18T22:36:44.514920,2024-11-18T23:35:05.280471,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00073,CSE-09,LOW,2024-10-04T10:32:05,2024-10-04T10:42:05.617848,2024-10-04T11:43:44.769918,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00074,CSE-09,MEDIUM,2024-12-05T03:57:07,2024-12-05T04:05:04.469578,2024-12-05T05:18:47.214505,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00075,CSE-09,LOW,2024-11-01T18:30:24,2024-11-01T18:43:47.273337,2024-11-01T19:59:08.743437,CLOSED,CAS-CSE-09-0015,UID-VAULT-DB,False
ALT-CSE-09-00076,CSE-09,LOW,2024-12-14T23:12:50,2024-12-14T23:25:57.698035,2024-12-15T00:54:54.859299,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00077,CSE-09,HIGH,2024-10-14T13:47:19,2024-10-14T13:53:08.778866,2024-10-14T14:33:56.200560,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00078,CSE-09,LOW,2024-11-28T21:55:12,2024-11-28T22:08:52.275336,2024-11-28T23:05:34.606835,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00079,CSE-09,MEDIUM,2024-12-16T02:49:25,2024-12-16T03:02:12.427299,2024-12-16T04:14:23.345043,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00080,CSE-09,MEDIUM,2024-12-15T02:52:00,2024-12-15T03:04:55.253225,2024-12-15T03:33:09.438955,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00081,CSE-09,MEDIUM,2024-12-25T00:15:37,2024-12-25T00:20:32.937019,2024-12-25T01:47:16.009513,CLOSED,CAS-CSE-09-0016,UID-VAULT-DB,False
ALT-CSE-09-00082,CSE-09,HIGH,2024-11-14T21:51:27,2024-11-14T22:01:53.305858,2024-11-14T22:37:20.340829,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00083,CSE-09,HIGH,2024-11-16T18:23:44,2024-11-16T18:36:34.788447,2024-11-16T20:11:26.939977,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00084,CSE-09,LOW,2024-10-05T03:41:04,2024-10-05T03:43:22.800681,2024-10-05T05:27:49.520934,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00085,CSE-09,MEDIUM,2024-10-26T16:14:33,2024-10-26T16:21:59.845426,2024-10-26T17:57:07.185555,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00086,CSE-09,LOW,2024-11-06T20:00:08,2024-11-06T20:07:39.826724,2024-11-06T21:29:48.565538,CLOSED,CAS-CSE-09-0017,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00087,CSE-09,CRITICAL,2024-12-07T18:25:29,2024-12-07T18:30:13.101040,2024-12-07T19:57:55.542420,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00088,CSE-09,LOW,2024-11-04T21:42:11,2024-11-04T21:45:06.871262,2024-11-04T22:28:00.576295,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00089,CSE-09,HIGH,2024-11-22T05:41:56,2024-11-22T05:53:21.590820,2024-11-22T06:47:28.082804,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00090,CSE-09,CRITICAL,2024-12-25T17:52:50,2024-12-25T18:00:07.425205,2024-12-25T19:38:03.516434,CLOSED,CAS-CSE-09-0018,UID-VAULT-DB,False
ALT-CSE-09-00091,CSE-09,MEDIUM,2024-12-09T18:38:32,2024-12-09T18:42:56.402644,2024-12-09T20:02:38.067575,CLOSED,CAS-CSE-09-0019,GOV-SEC-FW-01,True
ALT-CSE-09-00092,CSE-09,HIGH,2024-10-22T13:12:37,2024-10-22T13:26:54.573972,2024-10-22T13:58:36.085663,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00093,CSE-09,MEDIUM,2024-12-29T17:43:02,2024-12-29T17:50:04.773962,2024-12-29T19:16:31.315947,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00094,CSE-09,LOW,2024-11-28T19:47:39,2024-11-28T20:00:26.507715,2024-11-28T20:35:57.657260,CLOSED,CAS-CSE-09-0020,GOV-SEC-FW-01,True
ALT-CSE-09-00095,CSE-09,LOW,2024-11-05T03:16:40,2024-11-05T03:23:46.808614,2024-11-05T04:32:18.093674,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00096,CSE-09,HIGH,2024-10-22T06:04:48,2024-10-22T06:11:40.061173,2024-10-22T07:44:00.950696,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00097,CSE-09,HIGH,2024-10-01T08:29:57,2024-10-01T08:37:35.174449,2024-10-01T09:53:11.094592,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00098,CSE-09,MEDIUM,2024-12-16T08:50:45,2024-12-16T08:55:58.638745,2024-12-16T10:33:38.030983,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00099,CSE-09,LOW,2024-12-16T17:24:03,2024-12-16T17:27:09.794179,2024-12-16T18:36:18.858167,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00100,CSE-09,LOW,2024-12-03T11:29:04,2024-12-03T11:42:14.822041,2024-12-03T12:52:01.939470,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00101,CSE-09,LOW,2024-11-23T02:31:06,2024-11-23T02:42:48.725690,2024-11-23T03:21:41.323213,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00102,CSE-09,LOW,2024-12-15T05:56:42,2024-12-15T06:07:37.721918,2024-12-15T07:08:47.660871,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00103,CSE-09,HIGH,2024-11-04T10:41:37,2024-11-04T10:55:52.886247,2024-11-04T12:00:41.707508,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00104,CSE-09,MEDIUM,2024-11-20T17:57:22,2024-11-20T18:09:48.517431,2024-11-20T19:00:04.728882,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00105,CSE-09,MEDIUM,2024-11-04T14:37:10,2024-11-04T14:45:57.227223,2024-11-04T15:44:18.523981,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00106,CSE-09,HIGH,2024-11-19T20:48:57,2024-11-19T20:55:09.573056,2024-11-19T22:18:46.942906,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00107,CSE-09,MEDIUM,2024-12-16T04:11:10,2024-12-16T04:19:54.056399,2024-12-16T05:15:07.086932,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00108,CSE-09,CRITICAL,2024-10-20T00:02:46,2024-10-20T00:06:56.243684,2024-10-20T01:21:34.079706,CLOSED,CAS-CSE-09-0021,GOV-SEC-FW-01,False
ALT-CSE-09-00109,CSE-09,MEDIUM,2024-11-03T11:16:06,2024-11-03T11:30:38.337817,2024-11-03T12:54:12.063866,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00110,CSE-09,LOW,2024-11-02T08:21:01,2024-11-02T08:26:10.218261,2024-11-02T09:16:27.048647,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00111,CSE-09,MEDIUM,2024-11-30T06:23:33,2024-11-30T06:36:58.374494,2024-11-30T08:08:45.228807,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00112,CSE-09,CRITICAL,2024-12-15T11:13:22,2024-12-15T11:27:27.980736,2024-12-15T11:53:29.303115,CLOSED,CAS-CSE-09-0022,UID-VAULT-DB,False
ALT-CSE-09-00113,CSE-09,CRITICAL,2024-10-20T04:42:40,2024-10-20T04:49:19.740180,2024-10-20T06:14:32.311819,CLOSED,CAS-CSE-09-0023,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00114,CSE-09,HIGH,2024-12-02T16:46:57,2024-12-02T16:52:58.646842,2024-12-02T17:57:30.613946,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00115,CSE-09,MEDIUM,2024-12-13T13:23:11,2024-12-13T13:37:49.494338,2024-12-13T14:08:03.137024,CLOSED,,UID-VAULT-DB,False
ALT-CSE-09-00116,CSE-09,LOW,2024-10-01T06:31:57,2024-10-01T06:34:14.073864,2024-10-01T08:17:15.722022,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00117,CSE-09,HIGH,2024-10-30T10:30:58,2024-10-30T10:44:48.950166,2024-10-30T11:32:56.446868,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00118,CSE-09,CRITICAL,2024-10-25T23:46:15,2024-10-25T23:57:31.424786,2024-10-26T01:04:28.108108,CLOSED,CAS-CSE-09-0024,GOV-SEC-FW-01,False
ALT-CSE-09-00119,CSE-09,LOW,2024-11-10T11:30:40,2024-11-10T11:45:23.942274,2024-11-10T13:02:42.819554,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00120,CSE-09,LOW,2024-10-09T00:42:41,2024-10-09T00:48:44.993392,2024-10-09T01:58:48.972515,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00121,CSE-09,LOW,2024-12-12T22:26:35,2024-12-12T22:37:39.917541,2024-12-13T00:12:40.994369,CLOSED,CAS-CSE-09-0025,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00122,CSE-09,MEDIUM,2024-11-08T22:01:40,2024-11-08T22:05:08.496347,2024-11-08T22:54:43.840823,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00123,CSE-09,LOW,2024-11-11T17:27:52,2024-11-11T17:39:19.325255,2024-11-11T18:13:32.459828,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00124,CSE-09,LOW,2024-11-15T18:50:09,2024-11-15T18:58:07.152241,2024-11-15T19:55:23.532152,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00125,CSE-09,HIGH,2024-11-05T00:33:14,2024-11-05T00:36:01.088245,2024-11-05T02:07:41.932518,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00126,CSE-09,LOW,2024-10-10T20:46:31,2024-10-10T20:49:11.972139,2024-10-10T21:33:57.099909,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00127,CSE-09,MEDIUM,2024-12-03T06:45:23,2024-12-03T06:54:03.939899,2024-12-03T07:48:46.473528,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00128,CSE-09,CRITICAL,2024-10-01T12:13:03,2024-10-01T12:22:01.776634,2024-10-01T13:49:08.308607,CLOSED,CAS-CSE-09-0026,GOV-SEC-FW-01,False
ALT-CSE-09-00129,CSE-09,CRITICAL,2024-12-03T20:35:46,2024-12-03T20:37:49.114360,2024-12-03T22:21:02.811298,CLOSED,CAS-CSE-09-0027,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00130,CSE-09,CRITICAL,2024-11-08T05:08:39,2024-11-08T05:23:04.681489,2024-11-08T06:34:04.908611,CLOSED,CAS-CSE-09-0028,UID-VAULT-DB,True
ALT-CSE-09-00131,CSE-09,MEDIUM,2024-12-02T07:31:12,2024-12-02T07:34:06.093795,2024-12-02T09:17:54.494701,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00132,CSE-09,HIGH,2024-11-13T19:41:52,2024-11-13T19:49:02.281651,2024-11-13T20:43:58.949883,CLOSED,CAS-CSE-09-0029,GOV-SEC-FW-01,True
ALT-CSE-09-00133,CSE-09,MEDIUM,2024-12-09T03:55:08,2024-12-09T04:07:52.212678,2024-12-09T05:02:04.533510,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00134,CSE-09,MEDIUM,2024-10-12T12:14:48,2024-10-12T12:19:13.585847,2024-10-12T13:21:34.952687,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00135,CSE-09,LOW,2024-11-09T12:06:16,2024-11-09T12:12:44.494325,2024-11-09T12:56:56.814580,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00136,CSE-09,MEDIUM,2024-12-04T13:19:20,2024-12-04T13:25:58.741349,2024-12-04T14:26:44.992937,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00137,CSE-09,CRITICAL,2024-12-20T20:20:43,2024-12-20T20:29:14.561598,2024-12-20T21:07:28.035556,CLOSED,CAS-CSE-09-0030,ID-GATEWAY-AUTH-01,True
ALT-CSE-09-00138,CSE-09,LOW,2024-10-18T01:38:03,2024-10-18T01:46:05.351486,2024-10-18T02:34:26.592361,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00139,CSE-09,LOW,2024-12-04T09:57:03,2024-12-04T10:10:42.832611,2024-12-04T11:16:58.806660,CLOSED,,GOV-SEC-FW-01,False
ALT-CSE-09-00140,CSE-09,CRITICAL,2024-11-01T03:40:07,2024-11-01T03:43:08.628649,2024-11-01T04:29:11.201503,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00141,CSE-09,MEDIUM,2024-11-05T18:12:17,2024-11-05T18:14:23.111804,2024-11-05T19:23:38.797672,CLOSED,,ID-GATEWAY-AUTH-01,False
ALT-CSE-09-00142,CSE-09,MEDIUM,2024-11-15T01:59:40,2024-11-15T02:02:03.767429,2024-11-15T03:11:31.130440,CLOSED,,CITIZEN-PORTAL-WEB,False
ALT-CSE-09-00143,CSE-09,CRITICAL,2024-12-03T08:46:53,2024-12-03T08:56:27.617507,2024-12-03T09:39:10.486459,CLOSED,CAS-CSE-09-0031,GOV-SEC-FW-01,False
ALT-CSE-09-00144,CSE-09,LOW,2024-11-27T18:14:18,2024-11-27T18:19:47.235454,2024-11-27T18:54:21.632136,CLOSED,,CITIZEN-PORTAL-WEB,False
