alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-01-00020,CSE-01,MEDIUM,2024-10-07T02:21:38,2024-10-07T02:30:55.397727,2024-10-07T04:39:43.488104,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00021,CSE-01,MEDIUM,2024-10-21T17:37:15,2024-10-21T17:40:39.631060,2024-10-21T19:40:33.158013,CLOSED,,ROUTER-01,False
ALT-CSE-01-00022,CSE-01,LOW,2024-12-01T13:11:29,2024-12-01T13:25:36.618112,2024-12-01T15:10:29.670480,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00023,CSE-01,MEDIUM,2024-12-18T22:34:03,2024-12-18T22:35:37.227595,2024-12-19T00:28:16.869754,CLOSED,,ROUTER-01,False
ALT-CSE-01-00024,CSE-01,HIGH,2024-10-01T20:22:51,2024-10-01T20:33:17.047609,2024-10-01T22:51:58.043889,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00025,CSE-01,HIGH,2024-11-26T07:07:31,2024-11-26T07:12:18.667821,2024-11-26T08:40:37.861879,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00026,CSE-01,MEDIUM,2024-12-23T06:14:05,2024-12-23T06:16:05.323095,2024-12-23T07:31:41.506386,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00027,CSE-01,MEDIUM,2024-12-26T23:59:18,2024-12-27T00:13:51.527067,2024-12-27T01:08:26.092568,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00028,CSE-01,CRITICAL,2024-12-19T08:56:59,2024-12-19T09:11:41.464042,2024-12-19T09:50:54.435575,CLOSED,CAS-CSE-01-0005,WEB-SERVER-01,False
ALT-CSE-01-00029,CSE-01,LOW,2024-12-02T08:37:12,2024-12-02T08:49:13.541161,2024-12-02T10:56:38.031928,CLOSED,,ROUTER-01,False
ALT-CSE-01-00030,CSE-01,MEDIUM,2024-11-15T13:31:15,2024-11-15T13:41:42.359211,2024-11-15T15:06:46.906948,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00031,CSE-01,CRITICAL,2024-12-26T09:46:52,2024-12-26T09:50:53.972611,2024-12-26T10:35:41.118793,CLOSED,CAS-CSE-01-0006,WEB-SERVER-01,False
ALT-CSE-01-00032,CSE-01,LOW,2024-11-13T20:58:43,2024-11-13T21:03:45.855141,2024-11-13T23:06:59.299109,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00033,CSE-01,LOW,2024-10-17T05:27:55,2024-10-17T05:37:50.032439,2024-10-17T08:07:51.953852,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00034,CSE-01,LOW,2024-11-28T06:46:33,2024-11-28T06:59:36.202397,2024-11-28T08:19:08.678260,CLOSED,CAS-CSE-01-0007,FIREWALL-01,False
ALT-CSE-01-00035,CSE-01,MEDIUM,2024-10-02T12:48:53,2024-10-02T12:53:50.553059,2024-10-02T15:00:32.318559,CLOSED,,ROUTER-01,False
ALT-CSE-01-00036,CSE-01,MEDIUM,2024-10-24T02:31:53,2024-10-24T02:43:15.235443,2024-10-24T05:24:14.525950,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00037,CSE-01,CRITICAL,2024-12-19T16:51:51,2024-12-19T16:59:26.266449,2024-12-19T17:28:20.473328,CLOSED,CAS-CSE-01-0008,WEB-SERVER-01,False
ALT-CSE-01-00038,CSE-01,MEDIUM,2024-12-04T00:48:13,2024-12-04T00:55:46.612376,2024-12-04T01:38:44.530934,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00039,CSE-01,MEDIUM,2024-10-29T04:48:38,2024-10-29T04:59:09.964319,2024-10-29T07:15:27.880144,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00040,CSE-01,MEDIUM,2024-10-24T02:49:11,2024-10-24T02:59:50.175095,2024-10-24T04:18:57.082635,CLOSED,CAS-CSE-01-0009,ROUTER-01,False
ALT-CSE-01-00041,CSE-01,HIGH,2024-10-10T07:49:10,2024-10-10T07:54:08.233000,2024-10-10T10:13:48.982343,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00042,CSE-01,HIGH,2024-10-17T13:56:24,2024-10-17T14:07:30.898884,2024-10-17T14:50:16.255251,CLOSED,CAS-CSE-01-0010,DB-SERVER-01,False
ALT-CSE-01-00043,CSE-01,MEDIUM,2024-10-01T09:16:54,2024-10-01T09:30:02.205157,2024-10-01T12:25:04.935596,CLOSED,CAS-CSE-01-0011,FIREWALL-01,False
ALT-CSE-01-00044,CSE-01,CRITICAL,2024-11-08T12:53:27,2024-11-08T12:55:01.722969,2024-11-08T13:28:52.795604,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00045,CSE-01,CRITICAL,2024-11-25T16:06:22,2024-11-25T16:16:29.552429,2024-11-25T16:51:08.632283,CLOSED,CAS-CSE-01-0012,WEB-SERVER-01,False
ALT-CSE-01-00046,CSE-01,CRITICAL,2024-12-13T23:33:24,2024-12-13T23:46:36.065867,2024-12-14T00:02:06.777047,CLOSED,CAS-CSE-01-0013,ENDPOINT-01,False
ALT-CSE-01-00047,CSE-01,MEDIUM,2024-10-27T06:26:24,2024-10-27T06:32:53.665552,2024-10-27T08:47:24.238192,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00048,CSE-01,MEDIUM,2024-11-16T07:54:28,2024-11-16T08:04:27.753708,2024-11-16T09:46:14.625789,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00049,CSE-01,HIGH,2024-11-24T18:02:14,2024-11-24T18:07:38.929949,2024-11-24T19:34:40.286511,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00050,CSE-01,MEDIUM,2024-10-01T03:09:21,2024-10-01T03:15:24.655079,2024-10-01T06:16:07.657104,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00051,CSE-01,LOW,2024-11-29T05:33:34,2024-11-29T05:35:39.409841,2024-11-29T07:20:02.756450,CLOSED,CAS-CSE-01-0014,DB-SERVER-01,False
ALT-CSE-01-00052,CSE-01,HIGH,2024-12-20T22:07:52,2024-12-20T22:10:46.354426,2024-12-21T00:12:40.531769,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00053,CSE-01,HIGH,2024-12-09T20:26:00,2024-12-09T20:34:51.795621,2024-12-09T22:15:44.970362,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00054,CSE-01,HIGH,2024-10-15T10:52:08,2024-10-15T10:58:04.949147,2024-10-15T12:44:29.157042,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00055,CSE-01,HIGH,2024-10-15T03:26:18,2024-10-15T03:31:31.761894,2024-10-15T05:08:16.558626,CLOSED,,ROUTER-01,False
ALT-CSE-01-00056,CSE-01,CRITICAL,2024-12-15T17:28:38,2024-12-15T17:38:48.774401,2024-12-15T18:28:18.880019,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00057,CSE-01,HIGH,2024-10-26T20:13:27,2024-10-26T20:17:58.373568,2024-10-26T21:33:00.564414,CLOSED,CAS-CSE-01-0015,DB-SERVER-01,False
ALT-CSE-01-00058,CSE-01,MEDIUM,2024-10-24T04:01:21,2024-10-24T04:09:13.377365,2024-10-24T05:51:18.068624,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00059,CSE-01,HIGH,2024-12-21T20:30:45,2024-12-21T20:39:44.746788,2024-12-21T22:03:13.084782,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00060,CSE-01,CRITICAL,2024-12-11T11:43:58,2024-12-11T11:56:53.122798,2024-12-11T12:24:10.338677,CLOSED,CAS-CSE-01-0016,FIREWALL-01,False
ALT-CSE-01-00061,CSE-01,MEDIUM,2024-12-17T01:34:57,2024-12-17T01:46:56.356640,2024-12-17T02:57:19.871438,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00062,CSE-01,HIGH,2024-12-10T14:12:04,2024-12-10T14:22:47.805179,2024-12-10T16:04:39.548461,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00063,CSE-01,CRITICAL,2024-12-16T09:15:24,2024-12-16T09:19:19.117662,2024-12-16T10:12:56.953977,CLOSED,CAS-CSE-01-0017,FIREWALL-01,False
ALT-CSE-01-00064,CSE-01,LOW,2024-10-13T10:29:51,2024-10-13T10:40:06.747592,2024-10-13T11:59:19.468702,CLOSED,CAS-CSE-01-0018,DB-SERVER-01,False
ALT-CSE-01-00065,CSE-01,LOW,2024-10-26T05:29:22,2024-10-26T05:30:36.527556,2024-10-26T07:01:09.369983,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00066,CSE-01,MEDIUM,2024-12-21T07:04:33,2024-12-21T07:06:53.424952,2024-12-21T09:36:02.103245,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00067,CSE-01,LOW,2024-11-30T02:25:08,2024-11-30T02:31:03.886699,2024-11-30T05:00:54.605201,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00068,CSE-01,CRITICAL,2024-12-25T03:26:21,2024-12-25T03:38:39.164729,2024-12-25T04:18:24.300955,CLOSED,CAS-CSE-01-0019,ROUTER-01,False
ALT-CSE-01-00069,CSE-01,MEDIUM,2024-10-28T15:41:17,2024-10-28T15:42:26.438818,2024-10-28T17:33:47.460307,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00070,CSE-01,MEDIUM,2024-12-02T13:13:38,2024-12-02T13:20:09.900579,2024-12-02T15:00:51.059929,CLOSED,,ROUTER-01,False
ALT-CSE-01-00071,CSE-01,CRITICAL,2024-12-18T16:45:32,2024-12-18T16:58:22.000442,2024-12-18T17:39:52.091122,CLOSED,CAS-CSE-01-0020,DB-SERVER-01,False
ALT-CSE-01-00072,CSE-01,CRITICAL,2024-11-17T22:22:15,2024-11-17T22:30:09.433941,2024-11-17T22:59:45.477963,CLOSED,CAS-CSE-01-0021,ROUTER-01,False
ALT-CSE-01-00073,CSE-01,MEDIUM,2024-11-13T22:09:16,2024-11-13T22:11:47.079186,2024-11-13T23:36:09.868159,CLOSED,,ROUTER-01,False
ALT-CSE-01-00074,CSE-01,MEDIUM,2024-11-05T18:15:45,2024-11-05T18:26:19.366400,2024-11-05T20:38:58.599756,CLOSED,,ROUTER-01,False
ALT-CSE-01-00075,CSE-01,MEDIUM,2024-10-27T22:47:43,2024-10-27T22:55:13.875471,2024-10-28T00:45:21.195623,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00076,CSE-01,HIGH,2024-11-09T13:26:29,2024-11-09T13:33:55.515482,2024-11-09T15:41:51.114310,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00077,CSE-01,LOW,2024-12-18T12:13:46,2024-12-18T12:25:37.682472,2024-12-18T14:22:43.664715,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00078,CSE-01,HIGH,2024-12-04T23:44:32,2024-12-04T23:54:28.233515,2024-12-05T01:25:09.867894,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00079,CSE-01,HIGH,2024-10-21T01:16:02,2024-10-21T01:21:08.549807,2024-10-21T04:05:27.811429,CLOSED,,ROUTER-01,False
ALT-CSE-01-00080,CSE-01,MEDIUM,2024-12-03T18:48:44,2024-12-03T19:02:10.522567,2024-12-03T22:00:35.092995,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00081,CSE-01,LOW,2024-11-02T07:37:17,2024-11-02T07:44:11.627466,2024-11-02T08:57:43.139513,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00082,CSE-01,MEDIUM,2024-12-12T04:47:47,2024-12-12T04:59:07.958609,2024-12-12T05:52:31.156754,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00083,CSE-01,HIGH,2024-11-26T06:32:36,2024-11-26T06:36:39.037195,2024-11-26T08:05:37.684899,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00084,CSE-01,HIGH,2024-12-26T20:45:17,2024-12-26T20:51:26.047074,2024-12-26T21:59:26.497363,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00085,CSE-01,HIGH,2024-12-14T12:21:17,2024-12-14T12:29:11.014284,2024-12-14T15:14:18.374473,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00086,CSE-01,HIGH,2024-11-16T17:45:14,2024-11-16T17:58:42.266569,2024-11-16T20:26:42.001943,CLOSED,,ROUTER-01,False
ALT-CSE-01-00087,CSE-01,HIGH,2024-12-02T10:54:51,2024-12-02T11:07:48.961166,2024-12-02T12:41:14.502094,CLOSED,,ROUTER-01,False
ALT-CSE-01-00088,CSE-01,CRITICAL,2024-12-24T15:02:55,2024-12-24T15:12:43.222818,2024-12-24T15:53:15.909624,CLOSED,CAS-CSE-01-0022,WEB-SERVER-01,False
ALT-CSE-01-00089,CSE-01,MEDIUM,2024-11-29T15:29:07,2024-11-29T15:38:20.586554,2024-11-29T16:24:28.478141,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00090,CSE-01,HIGH,2024-12-15T20:54:31,2024-12-15T21:01:13.591499,2024-12-15T23:20:02.197952,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00091,CSE-01,CRITICAL,2024-11-27T01:55:27,2024-11-27T02:10:21.943117,2024-11-27T02:43:19.705972,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00092,CSE-01,CRITICAL,2024-11-24T23:10:46,2024-11-24T23:17:06.648795,2024-11-24T23:50:11.839888,CLOSED,CAS-CSE-01-0023,WEB-SERVER-01,False
ALT-CSE-01-00093,CSE-01,HIGH,2024-12-10T10:03:18,2024-12-10T10:09:51.001550,2024-12-10T10:17:41.974648,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00094,CSE-01,HIGH,2024-10-13T20:18:16,2024-10-13T20:27:26.174467,2024-10-13T22:44:44.223560,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00095,CSE-01,CRITICAL,2024-12-10T21:17:26,2024-12-10T21:20:47.920471,2024-12-10T22:20:39.221230,CLOSED,CAS-CSE-01-0024,ROUTER-01,False
ALT-CSE-01-00096,CSE-01,LOW,2024-11-21T05:01:33,2024-11-21T05:11:20.588269,2024-11-21T08:20:22.398813,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00097,CSE-01,CRITICAL,2024-10-25T01:48:57,2024-10-25T02:03:40.404954,2024-10-25T02:45:36.553396,CLOSED,CAS-CSE-01-0025,FIREWALL-01,False
ALT-CSE-01-00098,CSE-01,HIGH,2024-12-18T01:15:50,2024-12-18T01:17:07.523235,2024-12-18T03:23:07.132998,CLOSED,,ROUTER-01,False
ALT-CSE-01-00099,CSE-01,CRITICAL,2024-10-26T18:04:12,2024-10-26T18:08:32.559103,2024-10-26T18:55:05.729630,CLOSED,CAS-CSE-01-0026,WEB-SERVER-01,False
ALT-CSE-01-00100,CSE-01,LOW,2024-12-10T02:20:07,2024-12-10T02:31:22.733668,2024-12-10T04:01:14.539999,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00101,CSE-01,MEDIUM,2024-12-17T23:36:33,2024-12-17T23:50:40.373879,2024-12-18T01:59:05.443099,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00102,CSE-01,HIGH,2024-12-09T12:19:45,2024-12-09T12:25:27.555750,2024-12-09T13:51:10.466331,CLOSED,CAS-CSE-01-0027,ENDPOINT-01,False
ALT-CSE-01-00103,CSE-01,CRITICAL,2024-10-31T04:24:19,2024-10-31T04:29:05.245087,2024-10-31T05:00:23.323929,CLOSED,CAS-CSE-01-0028,ROUTER-01,False
ALT-CSE-01-00104,CSE-01,CRITICAL,2024-10-24T18:35:11,2024-10-24T18:47:28.814212,2024-10-24T19:50:16.226957,CLOSED,CAS-CSE-01-0029,ENDPOINT-01,False
ALT-CSE-01-00105,CSE-01,LOW,2024-12-09T12:53:49,2024-12-09T13:06:36.298006,2024-12-09T14:19:20.839061,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00106,CSE-01,LOW,2024-12-10T17:40:12,2024-12-10T17:42:56.328897,2024-12-10T19:34:29.555208,CLOSED,,ROUTER-01,False
ALT-CSE-01-00107,CSE-01,MEDIUM,2024-12-24T15:55:55,2024-12-24T16:04:09.209457,2024-12-24T17:08:35.785152,CLOSED,CAS-CSE-01-0030,FIREWALL-01,False
ALT-CSE-01-00108,CSE-01,CRITICAL,2024-11-20T10:53:52,2024-11-20T10:55:50.792311,2024-11-20T11:46:22.166661,CLOSED,CAS-CSE-01-0031,ROUTER-01,False
ALT-CSE-01-00109,CSE-01,LOW,2024-12-07T08:25:15,2024-12-07T08:31:16.190098,2024-12-07T10:25:48.623797,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00110,CSE-01,MEDIUM,2024-11-02T12:56:27,2024-11-02T13:09:07.032401,2024-11-02T15:08:57.676204,CLOSED,,ROUTER-01,False
ALT-CSE-01-00111,CSE-01,MEDIUM,2024-10-18T01:33:17,2024-10-18T01:47:02.018953,2024-10-18T02:35:20.457741,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00112,CSE-01,CRITICAL,2024-11-19T09:18:34,2024-11-19T09:32:00.940491,2024-11-19T10:18:11.654517,CLOSED,CAS-CSE-01-0032,FIREWALL-01,False
ALT-CSE-01-00113,CSE-01,CRITICAL,2024-11-25T22:30:33,2024-11-25T22:43:11.153694,2024-11-25T23:22:00.779983,CLOSED,CAS-CSE-01-0033,WEB-SERVER-01,False
ALT-CSE-01-00114,CSE-01,MEDIUM,2024-11-07T12:29:31,2024-11-07T12:32:19.349387,2024-11-07T14:43:11.354684,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00115,CSE-01,MEDIUM,2024-12-27T05:45:23,2024-12-27T05:47:03.237889,2024-12-27T07:44:21.094749,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00116,CSE-01,HIGH,2024-10-16T21:32:12,2024-10-16T21:34:05.029818,2024-10-16T22:23:46.902824,CLOSED,,ROUTER-01,False
ALT-CSE-01-00117,CSE-01,MEDIUM,2024-12-05T03:58:48,2024-12-05T04:07:20.788616,2024-12-05T05:32:13.036863,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00118,CSE-01,CRITICAL,2024-10-16T13:40:43,2024-10-16T13:50:18.758364,2024-10-16T14:15:40.006874,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00119,CSE-01,HIGH,2024-11-04T11:49:56,2024-11-04T12:02:49.357300,2024-11-04T14:25:37.287956,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00120,CSE-01,MEDIUM,2024-10-14T07:06:14,2024-10-14T07:20:45.407459,2024-10-14T10:13:42.178886,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00121,CSE-01,MEDIUM,2024-12-15T12:45:36,2024-12-15T12:54:13.239715,2024-12-15T15:02:52.016862,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00122,CSE-01,HIGH,2024-11-17T16:36:07,2024-11-17T16:50:25.209042,2024-11-17T18:31:00.443824,CLOSED,,ROUTER-01,False
ALT-CSE-01-00123,CSE-01,LOW,2024-11-27T09:30:42,2024-11-27T09:40:31.723821,2024-11-27T11:29:23.744836,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00124,CSE-01,HIGH,2024-10-18T00:31:22,2024-10-18T00:41:36.338981,2024-10-18T01:59:37.051754,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00125,CSE-01,MEDIUM,2024-12-16T23:36:10,2024-12-16T23:42:25.623637,2024-12-17T01:38:59.987624,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00126,CSE-01,LOW,2024-11-23T13:16:01,2024-11-23T13:26:32.301826,2024-11-23T15:40:48.406405,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00127,CSE-01,MEDIUM,2024-10-03T08:35:15,2024-10-03T08:38:46.204542,2024-10-03T10:04:31.684373,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00128,CSE-01,MEDIUM,2024-11-12T17:58:04,2024-11-12T18:10:44.763178,2024-11-12T19:22:24.464978,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00129,CSE-01,LOW,2024-11-30T18:42:03,2024-11-30T18:51:06.631735,2024-11-30T20:12:54.544788,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00130,CSE-01,HIGH,2024-11-23T11:27:30,2024-11-23T11:40:19.396756,2024-11-23T13:48:02.166219,CLOSED,,ROUTER-01,False
ALT-CSE-01-00131,CSE-01,CRITICAL,2024-12-19T05:37:07,2024-12-19T05:40:38.891327,2024-12-19T06:13:25.204215,CLOSED,CAS-CSE-01-0034,FIREWALL-01,False
ALT-CSE-01-00132,CSE-01,CRITICAL,2024-10-28T07:21:39,2024-10-28T07:24:12.737498,2024-10-28T08:14:24.297530,CLOSED,CAS-CSE-01-0035,ENDPOINT-01,False
ALT-CSE-01-00133,CSE-01,HIGH,2024-12-20T06:08:44,2024-12-20T06:17:15.720215,2024-12-20T07:45:45.703389,CLOSED,CAS-CSE-01-0036,ENDPOINT-01,False
ALT-CSE-01-00134,CSE-01,MEDIUM,2024-11-26T04:40:46,2024-11-26T04:53:39.614052,2024-11-26T07:11:39.525816,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00135,CSE-01,HIGH,2024-11-12T17:28:16,2024-11-12T17:33:10.035934,2024-11-12T20:31:59.863679,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00136,CSE-01,MEDIUM,2024-10-11T07:04:36,2024-10-11T07:18:31.233525,2024-10-11T07:50:49.588767,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00137,CSE-01,LOW,2024-11-20T04:06:21,2024-11-20T04:15:11.214387,2024-11-20T04:57:15.696164,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00138,CSE-01,HIGH,2024-12-22T07:13:59,2024-12-22T07:21:57.752442,2024-12-22T08:57:26.751346,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00139,CSE-01,HIGH,2024-11-27T21:22:19,2024-11-27T21:27:30.422468,2024-11-27T23:30:18.582954,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00140,CSE-01,HIGH,2024-11-14T19:29:09,2024-11-14T19:30:21.508853,2024-11-14T22:46:45.058299,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00141,CSE-01,HIGH,2024-10-25T12:19:35,2024-10-25T12:31:56.906165,2024-10-25T14:54:11.454990,CLOSED,CAS-CSE-01-0037,DB-SERVER-01,False
ALT-CSE-01-00142,CSE-01,MEDIUM,2024-10-30T23:05:31,2024-10-30T23:16:34.596822,2024-10-31T01:29:15.805209,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00143,CSE-01,CRITICAL,2024-10-13T03:24:24,2024-10-13T03:37:26.368270,2024-10-13T04:20:26.379813,CLOSED,CAS-CSE-01-0038,WEB-SERVER-01,False
ALT-CSE-01-00144,CSE-01,MEDIUM,2024-10-24T00:02:33,2024-10-24T00:04:10.887021,2024-10-24T01:41:06.588625,CLOSED,,ROUTER-01,False
ALT-CSE-01-00145,CSE-01,MEDIUM,2024-11-07T12:47:26,2024-11-07T12:49:57.763523,2024-11-07T14:27:33.719369,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00146,CSE-01,CRITICAL,2024-11-20T07:33:36,2024-11-20T07:39:27.536945,2024-11-20T08:04:12.240041,CLOSED,CAS-CSE-01-0039,ROUTER-01,False
ALT-CSE-01-00147,CSE-01,MEDIUM,2024-11-05T09:02:08,2024-11-05T09:10:58.090034,2024-11-05T11:01:54.394815,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00148,CSE-01,HIGH,2024-11-29T22:59:05,2024-11-29T23:09:49.363411,2024-11-30T00:13:09.211478,CLOSED,CAS-CSE-01-0040,ENDPOINT-01,False
ALT-CSE-01-00149,CSE-01,MEDIUM,2024-10-08T05:24:20,2024-10-08T05:38:31.117961,2024-10-08T07:36:21.474418,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00150,CSE-01,MEDIUM,2024-11-29T06:21:27,2024-11-29T06:30:28.220510,2024-11-29T08:55:01.862568,CLOSED,,ROUTER-01,False
